,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,H1,H2,H3,H4,H5,H6,H7,H8,H9
,77,3385.82333615332,3454.82470052495,3514.8616354615,3658.41692557201,3877.26081913699,3807.98194479278,3416.17113860019,3427.46982127948,3438.28553192684,3656.58100671786,3580.33905926273,3554.2538862298,3416.81515139909,3353.61244711086,3504.23011045434,3740.45789065031,3817.31999830312,3989.44514959391,3588.94312257663,3520.02600958951,3497.52612099783,3756.38189448008,3644.86305868721,3565.62330531671,3326.82383537255,3449.78628717184,3569.1411461521,3802.45596083641,3855.05340896869,3822.14989441463,3548.34673280271,3273.18751956134,3483.17412077089,3650.5692199549,3685.03860795774,3641.14782058061,3394.15756297569,3317.78140323187,3606.6439401146,3731.51445878865,3870.67081428588,3894.06386024917,3538.31333265798,3536.89522796411,3510.59026555987,3699.794356283,3832.81865124188,3690.64093926447,3258.68160161508,3184.27858464183,3538.20250991376,3786.68356433684,3848.89218745785,3873.07765625563,3536.39951951556,3522.7253172875,3443.02754406494,3768.57080842831,3753.33926077523,3769.14601952702,3463.20440777882,3545.82407957207,3683.02909598157,3814.34943345414,3846.62279547728,3820.57068872612,3588.8775492058,3497.9616448751,3471.15875540812,3807.44831098934,3771.63294949032,3774.94663662362,3251.02204994666,3273.32217026786,3231.11986518251,3474.50783232321,3436.8351959559,3452.9759700642,2509.12319051848,2537.65886084847,2575.38061710994
,77.5,3327.64430981357,3393.32953929198,3444.4106447438,3629.3392837488,3843.95397198164,3776.05542806919,3320.25490677864,3331.40206383078,3342.10991418069,3628.00655267741,3553.74657404464,3529.02314357458,3353.62332110508,3295.86041701199,3431.19865358336,3709.09438225306,3785.22150784609,3953.69437177103,3475.34484940299,3411.80774488095,3393.00496555626,3724.35232506592,3615.40097789917,3540.49535286506,3266.62951859762,3380.52845120471,3486.33806757946,3768.94933939349,3821.73971437036,3790.68488282546,3438.91617531463,3193.4788105824,3378.85179824654,3622.96535501891,3653.26662873026,3611.77092616181,3332.43889737261,3258.35018792005,3528.79785291228,3700.77644299125,3837.17493473614,3858.55409952994,3429.63582728285,3428.02764967064,3406.01845351348,3670.56613262572,3796.95900264584,3659.97628233498,3205.93769840521,3133.87265069638,3462.09837355602,3754.31455523865,3815.42619850477,3839.8274909655,3426.07048385367,3415.6762996036,3342.30074600089,3736.90151948712,3720.3875246831,3736.37568628668,3398.05652905334,3471.36209060753,3604.0004082747,3780.95359325142,3813.74218487209,3788.45734788461,3471.67717387179,3391.53458496253,3367.91275374268,3775.1770139,3739.34155709056,3743.95519840524,3174.45643099465,3188.34983715814,3148.15990096471,3344.22423612462,3309.54602924354,3324.21109484699,2506.51623020319,2535.21341033792,2571.28791931664
,78,3244.51516384538,3307.56364234834,3344.94148912254,3600.80971749465,3811.40111170818,3745.20306453287,3194.77660993773,3205.81905385465,3216.65482303274,3600.03117250133,3527.68217189299,3504.23374112175,3265.3166985786,3214.11707462759,3328.88766907675,3678.36308758972,3754.0138296934,3918.8421901842,3328.46762581479,3271.26302227319,3256.62232707607,3693.56233346322,3586.23764525677,3516.45813364115,3181.16711830555,3283.67987712013,3372.56738319938,3736.49440707031,3788.92566220632,3759.85760052416,3297.71369274299,3090.1367430547,3243.84605992469,3596.22992921485,3622.36102206797,3583.12307182665,3245.17527264637,3174.76404737312,3420.30014565535,3670.67151335824,3804.79424957734,3823.86094237088,3288.70737051001,3287.03831697727,3270.22006801039,3642.0752645224,3762.13142560909,3630.08755380433,3131.94524230723,3062.44595719679,3355.21128233879,3722.87569130634,3782.86184804719,3807.83250518312,3283.37165124156,3277.08023847607,3211.99169969966,3705.78479836483,3688.21907449173,3704.30127592712,3305.74641045305,3367.23152351733,3494.99113439216,3747.9767415818,3781.90289658186,3757.13743758587,3320.69533547882,3254.79822200737,3234.52256149657,3743.65006295519,3707.91692071712,3713.62763412242,3077.15734197148,3080.40426065339,3043.94080614227,3186.30036065561,3155.35247396568,3167.42974676106,2504.05761470893,2533.07724588059,2567.81761112231
,78.5,3135.36378490794,3196.91111620414,3215.83766413641,3573.13760363216,3779.80416732447,3714.50222432341,3045.63878495454,3056.4223713907,3067.59626891564,3572.3843822954,3502.38305017438,3479.49918429595,3151.83150407771,3107.92037054525,3197.33067259426,3648.27668431919,3723.31414697235,3884.21675560986,3155.59760463058,3105.56990428909,3095.63471881343,3663.58189437824,3557.93649408219,3492.76796070286,3070.11011888173,3158.95255633089,3228.01214951306,3704.89060490249,3756.78266331329,3729.77035780875,3132.40162033991,2968.90854184733,3085.29627441062,3570.09809347989,3591.91634505636,3555.45780842288,3131.15379463609,3066.83737978114,3281.09976244399,3640.94702120476,3773.12459537379,3789.91937084668,3122.40677425106,3120.844379247,3109.91534933778,3614.02623782671,3728.4291949189,3600.63861744994,3035.83424677776,2970.08184980965,3217.41527531092,3691.8815348966,3750.8341168607,3776.36356469403,3115.49559831233,3114.51174837028,3059.27114409725,3674.89672080236,3657.34064542566,3672.7964562396,3184.57061603656,3232.34285953648,3356.24264473309,3715.80111681584,3751.03250919031,3726.24386520281,3144.63203276895,3095.10849975001,3078.71575306472,3712.75500785475,3677.31347328665,3683.28851790198,2962.84493952257,2953.97989197381,2923.03901329516,3015.06897393887,2987.36635818993,2996.83487722369,2502.48474855509,2531.15462705753,2564.25955989721
,79,3003.7581177473,3065.42510778201,3062.49610641242,3545.89802826342,3748.63993314483,3684.38823448624,2888.90201916345,2899.4469992407,2911.48936364117,3545.25605047829,3476.98428646943,3454.83497800921,3017.77546139748,2982.89164090624,3042.95914377298,3618.48787730483,3693.29158106942,3850.3185153434,2975.72010930571,2932.93048408053,2928.01555503176,3634.24856040759,3530.15868477303,3469.1364967672,2939.06320442848,3012.45906385736,3060.18556977599,3673.96661220309,3725.23469686718,3700.2343024531,2961.46848232986,2843.93200179299,2920.15044062935,3544.19993008996,3562.30431426271,3528.06509628996,2995.63298308759,2939.50372867162,3117.42680517536,3611.6971772248,3742.3231045489,3756.68294287736,2948.68909370705,2947.88584668373,2942.51962308845,3586.53193881889,3695.52506532999,3571.66803703527,2921.59373419668,2861.45388201793,3056.30360224542,3661.03406180862,3719.57328653911,3745.45861177467,2941.1880163546,2945.81642333074,2900.27116217799,3644.54244471115,3627.23765228321,3641.70128189423,3039.62207759265,3072.81628435984,3194.38662084777,3684.46088250164,3720.8452764168,3696.31216211842,2962.69175595852,2930.24677402003,2917.12866071989,3682.56816101495,3647.43963113255,3653.28999859648,2840.7867311086,2820.50859420519,2796.86842942627,2851.80430394132,2827.89141955351,2833.87649577788,2501.14670248355,2529.52745239411,2561.04551253068
,79.5,2862.45014546526,2926.55941524569,2901.1594238816,3518.63326671818,3718.2070182993,3654.57113578245,2745.99177045214,2756.68473249695,2769.8210455163,3518.01071818282,3451.64295708512,3430.08596050668,2878.09118084005,2852.88062146523,2883.41655756465,3589.05240443552,3663.88299135876,3817.07975465254,2813.81102910893,2777.21190262702,2776.6120808419,3605.55235737236,3503.24900380707,3444.84415881756,2803.51997727828,2861.03144175028,2889.3400617695,3643.32014605822,3694.16329845128,3671.1407891233,2808.95005963227,2732.37110531204,2771.91128851553,3518.33414077788,3533.37700154603,3500.89747789257,2852.62237983972,2806.89987404574,2947.7591717067,3583.03347424565,3712.19056243273,3724.00865588151,2792.25299019077,2792.07767708462,2791.50974017423,3559.10737465722,3663.10523672605,3542.99596081708,2801.38286784801,2748.99363708921,2889.50716060885,3630.57996013813,3688.84868457813,3715.23261112975,2785.02123090604,2794.71963110244,2757.36668864001,3614.57021368227,3597.68117145025,3611.36357279009,2886.1714842542,2906.11868453407,3027.94752020168,3653.58688092406,3691.26558312867,3666.87894618971,2801.01736718571,2783.77869589226,2773.10512649422,3652.99643532283,3618.10493553053,3623.91504496746,2729.49170757995,2700.90577849475,2685.19617053076,2717.44675669447,2697.20798577656,2699.68882918768,2499.97684337569,2527.99466953141,2558.05591985722
,80,2732.8784522482,2800.66159891505,2756.20762268306,3491.37910713251,3688.49367805687,3624.91163102142,2633.70026630251,2644.8707191363,2658.5963124397,3491.09995616286,3425.83129488542,3405.36332102833,2753.21322957167,2736.79981791334,2741.85243116978,3559.9412417148,3634.72205913547,3784.48327246586,2688.18996884422,2656.06734742797,2658.9197683103,3577.23898046588,3476.92086482862,3420.0658567151,2683.40693266794,2727.13622845611,2739.7929958899,3613.16483132919,3663.80014172475,3642.50098880538,2691.64225288279,2646.50500274376,2656.77010320599,3493.03906218378,3504.77253198746,3473.79588095972,2723.03608801239,2688.6765901587,2796.80019631587,3554.64787324052,3682.45043667219,3691.76756069104,2670.99967306736,2671.52119542082,2673.89746248434,3531.55207675014,3631.22092740557,3514.58084878122,2692.56172418137,2648.97502836679,2740.93590990686,3600.24023989675,3658.41754283906,3685.80565668072,2664.08359613175,2678.34921723066,2646.88975908636,3585.14832856822,3568.88893087682,3581.12171714371,2746.40012501457,2756.08415552679,2880.4909659724,3622.83120736876,3661.9321785105,3638.00059849902,2677.10998773887,2671.29809577093,2661.98796412348,3623.32884270703,3589.400463555,3594.85747066025,2643.02341990837,2608.98039623197,2600.53072914781,2621.48202924526,2604.15336214368,2603.64838885485,2499.11446865938,2526.62796131969,2555.10719690983
,80.5,2630.10452613952,2701.85463159648,2643.21100598395,3464.22247976676,3659.29143405633,3595.20988299603,2556.79859441597,2568.55158558252,2582.77118551399,3464.7096551641,3399.78328239281,3380.54647521243,2656.14346214422,2646.82256733004,2632.91007515368,3531.13600586006,3605.80542647084,3751.81257663994,2603.20082517287,2574.22728348832,2579.28234032655,3548.87696736289,3451.15055769157,3394.69489188637,2591.3806591345,2624.24276044606,2625.9438956107,3583.44167218436,3633.70288770152,3614.42761559852,2613.17198721482,2589.31861081961,2579.04742668,3467.7796264485,3476.54510140727,3446.61802485246,2621.35667832842,2597.478771827,2680.17273957538,3526.71260644089,3652.92756648675,3660.06691381229,2589.01224467786,2589.77501701211,2594.40157401084,3503.98848343868,3599.62365928326,3486.32120788627,2607.17338936856,2571.82938683659,2626.4728335512,3570.27748431555,3627.76948621353,3656.17984986669,2582.40876039117,2600.04807027995,2572.19466742963,3556.60091027366,3540.78542398822,3551.22160132683,2636.02240218194,2639.02161086993,2766.73258748227,3592.58158839454,3632.63670374604,3609.75706325337,2594.46423675127,2595.74910192771,2587.35353751058,3593.95743303674,3560.82556643079,3566.18658404827,2583.85150984326,2546.90466132469,2543.90005236699,2562.33517024956,2547.29639744776,2544.74033450799,2498.53942764318,2525.16641530237,2552.43268520715
,81,2558.4869526201,2633.94625763903,2566.37086322016,3437.04818876387,3630.60470310854,3566.14582351236,2512.64190175305,2525.17413786486,2539.7433112521,3438.67661299083,3373.46737564292,3355.84115903814,2590.11569620994,2586.0978944603,2560.13793632351,3502.68453436835,3577.35823931539,3719.3788445374,2555.57028583446,2528.31567409185,2534.33212072222,3520.99089633297,3425.33422122657,3369.17877658888,2530.40386434332,2555.61187297435,2550.8673076935,3554.05104264616,3603.99569469082,3586.19524391429,2569.55332903551,2557.79786858396,2535.34650961744,3442.70029551358,3448.77330465251,3419.1200017757,2551.87306522174,2535.95112827448,2601.48150928428,3499.40828688079,3623.43755480997,3628.83776721569,2542.85897572537,2543.62362587134,2549.69096954698,3476.57133278426,3568.41405641131,3458.53849172687,2548.86435436115,2520.08996447704,2549.75335811329,3540.7629704155,3597.27285053605,3627.1332194598,2536.82753972373,2556.1632830718,2529.81633202576,3528.91551210612,3512.79035292729,3521.30381039236,2560.25288533908,2559.53878813827,2690.16391684136,3562.44018885983,3603.00593260617,3581.69406774661,2548.76426064163,2553.7004517415,2545.7033427632,3564.81962893463,3532.49240849906,3537.90770323262,2549.85741264878,2512.34296683977,2512.8475746363,2532.75642980994,2520.12297844485,2515.61200886427,2497.46127939425,2524.01012053095,2550.10803749442
,81.5,2516.95940275844,2594.7877028152,2523.27808852438,3409.6401308298,3602.3135193679,3536.92536906796,2492.85366433256,2506.27710676471,2520.4506188219,3412.41103689037,3347.37942228738,3330.87581430789,2553.08985285392,2551.99564285998,2520.15204743424,3474.17762406876,3548.57582077443,3686.81653001018,2535.20142123573,2508.58014209783,2514.75425235732,3492.97422652566,3399.27707844951,3343.4310945057,2497.38284524516,2518.1617065338,2510.5073129582,3524.19126194582,3574.01615346247,3557.53742427175,2550.82973632391,2544.37358158519,2516.65543536303,3417.48065394371,3420.48292154696,3391.62733909302,2512.05474171419,2501.98183932564,2557.72865892141,3471.63375101736,3593.4713033939,3597.06797367124,2522.97153965146,2523.66759999803,2530.34803705375,3448.73767081179,3537.32675544387,3430.49634537961,2515.48821221698,2491.26240149666,2506.97745031457,3511.21411761987,3565.96571544186,3597.53566879119,2517.1125857779,2537.33279707397,2511.34056101997,3500.4646639818,3484.72002040473,3491.57252553127,2517.01030898567,2514.52044447242,2647.30700310806,3531.3146472925,3572.61200876811,3552.94359588742,2529.7892605746,2535.88342438321,2527.96688277942,3535.48567483426,3503.89449855071,3509.16253188755,2535.69970530222,2498.72229589593,2501.02345893685,2521.58353661286,2510.43859143823,2505.06602365496,2496.3535666609,2522.70611272747,2547.768998218
