,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9
,80,3133.94892591421,3156.75822914362,3195.93624411377,3052.69132925142,3286.19481844733,3087.80275924871,3427.70182606239,3391.19811027983,3399.42507128266,3329.13320637963,3301.38968662189,3321.88758213226,3146.12913070628,3179.45639684495,3139.77022725459,3049.88582490851,3100.23594044717,3163.232131012,3467.87245118338,3476.41551325749,3447.88098002718,3349.75246631071,3314.25159680997,3291.66165230638,3132.93040176179,3159.09071559198,3178.35993343236,3074.96559013009,3081.45735170004,3097.49468239544,3529.67593471035,3448.24547723735,3392.20069061668,3349.29870091218,3333.79215675026,3379.43495818867,3173.43969664159,3215.24143638405,3250.63594772153,3036.34758275494,3099.60543263447,3082.17782403787,3405.79718943642,3427.52202001947,3403.9316256346,3366.20785432896,3344.79185780179,3391.65958791209,3147.28770038758,3194.06520045468,3203.86815244599,3058.20524960178,3077.12852581616,3093.77781240745,3453.22001204045,3469.80017363879,3370.1135362097,3422.96756718762,3446.16143479099,3375.90518553366,3125.51171844204,3169.826436708,3336.16962610179,3065.3076406274,3053.01830960021,3067.90913255377,3511.10779244953,3361.78931451585,3375.91752376749,3390.77437556386,3396.18808615617,3422.85946410648,2434.86966770841,2443.03412056067,2430.59743024038,2465.11817978977,2650.66268416064,2416.14895338339,2435.92208908925,2647.00876078964,2531.18818851859
,80.5,3033.68401205916,3046.41687655664,3079.65039917328,2905.88130610893,3136.81650617955,2940.03999812248,3400.05828108998,3363.61605889832,3372.62408674549,3304.0934606587,3276.25180985999,3296.66155682443,3037.52377811202,3067.4728549724,3024.0481174293,2897.29318173966,2948.24844489233,3003.4628333194,3439.85723627084,3446.77210076548,3420.34701040831,3323.8629774805,3288.79420523101,3266.33498530839,3024.16585148637,3040.28765310154,3053.38243946695,2915.95574494067,2921.3828951497,2945.10778653899,3498.38291476035,3419.84680607475,3363.8569595283,3323.25546041047,3306.74557756698,3352.1293133902,3058.93417071088,3088.04439717798,3124.41211995819,2885.69817458756,2946.20091211823,2928.55939172051,3377.30207350093,3399.40333075016,3375.72819719173,3338.95380904213,3317.76238182235,3362.99304947386,3043.44099400369,3071.97010910239,3078.12904860749,2902.98392487944,2922.75491776581,2943.73412970595,3423.79501211896,3440.60726170953,3342.95449470954,3394.24655703051,3416.91798313053,3348.82966316462,3018.83159067912,3050.79630441819,3209.96752921301,2907.53065011868,2902.96986640571,2916.96612596616,3480.68939647733,3335.35627717957,3348.52789829967,3363.55439461041,3368.01089948126,3394.31207764873,2433.37996479936,2442.2191166583,2429.69345760606,2463.92087484522,2582.72353766288,2415.42347030397,2434.66678108761,2582.88515371935,2528.56646138327
,81,2914.23713915819,2916.98983108758,2944.71206879744,2761.15731581088,2989.70943683077,2793.53519379776,3372.31497910076,3336.53231798803,3345.6812697052,3278.98210678298,3251.52374094876,3271.31330013518,2910.94801650781,2938.47568266742,2891.12251206974,2747.7215896676,2799.5123847512,2846.51403781576,3411.51874053823,3417.07245911259,3392.52301032442,3298.41138427125,3263.49854627652,3241.0176377011,2897.18029782614,2903.81134993385,2910.08063528771,2760.30621886778,2764.4833018558,2794.73139476394,3467.13262531434,3391.46870325331,3336.00266357841,3297.52062760478,3280.12605222194,3324.98426854695,2925.73501752013,2941.296143443,2980.33499819285,2737.68691520156,2794.38318971507,2776.31879337363,3349.34272192076,3371.12432640712,3348.02812397958,3312.06409623409,3290.82035004997,3334.50305274032,2922.47593561339,2930.99923035284,2934.33534082589,2751.28052460704,2770.55812723072,2796.38700700543,3394.75728015007,3411.83548584147,3315.82519704055,3366.14446990121,3388.10610537556,3322.38811511705,2894.74325472966,2914.0359131937,3066.70501446088,2753.7058438871,2756.16130618633,2770.21106197611,3449.49750676244,3309.04429949017,3321.35393924594,3336.63724678252,3340.0689778394,3365.80124839289,2431.81679855187,2441.17977897635,2428.73912119245,2462.79651727637,2529.13075920409,2414.65090216554,2433.5006018456,2532.66593747374,2525.46245075847
,81.5,2786.69299866904,2781.6673261335,2805.65027998679,2639.55023675621,2865.75944852506,2669.92701876549,3343.83576709284,3309.33327268161,3318.61423151564,3253.98791000201,3226.10475166678,3245.64184617027,2779.82970141186,2806.92329688271,2756.22154692426,2622.38483808232,2675.35267541723,2714.51110808312,3382.76809480016,3387.01731755107,3363.73415677792,3272.46900457843,3237.78019306703,3215.70319820318,2765.8633780088,2765.10850511454,2764.79592362064,2629.79766656556,2633.24787657155,2668.00488756865,3435.8885708485,3362.63980292939,3307.68251395627,3271.75555264173,3252.84921276342,3297.67554978891,2787.48720313477,2791.31864738174,2834.22310886085,2613.20713073885,2665.94900756533,2647.76544480508,3321.02382968008,3342.6527920612,3320.19891763616,3284.56819970873,3263.93827815742,3305.58719065886,2796.50753439349,2786.58632000614,2788.5251234276,2624.75856502362,2642.47005054662,2672.71431756643,3365.46462634802,3382.76254696582,3288.5483076957,3337.71368419744,3359.1331932439,3295.46969903097,2766.19799667211,2774.82572984,2922.90000034746,2626.02327586983,2633.67816216061,2648.429174818,3418.01884318083,3282.21389310128,3293.74630836221,3309.20384457197,3311.53206663088,3336.80392768117,2430.46631342175,2440.08172502304,2427.65195584798,2461.50270838827,2491.47989994611,2414.10440332645,2432.27659038836,2497.32780852105,2522.49399305375
,82,2669.47980411848,2660.27114522029,2682.78552679153,2550.98804594493,2773.95295456513,2579.22839005813,3313.83350152668,3281.10270758342,3289.8299941853,3227.63695133945,3199.32657330066,3218.57815226642,2662.70491333741,2691.70909802813,2638.30171295943,2531.21759392051,2584.83023395206,2617.91601707112,3352.15258382454,3355.06731095456,3333.34309856304,3244.70801543526,3209.83672304984,3188.79665362663,2648.62775952644,2643.8641469568,2638.08995830507,2534.80757007191,2537.91957767815,2575.54976160126,3402.64644279761,3332.07802276441,3277.78103871898,3244.47009112497,3224.12809957837,3269.12607431405,2664.07816735623,2658.97595762243,2706.33078990151,2522.75973095625,2571.73990814529,2553.19177158624,3291.74811972477,3312.41300976541,3290.80469236825,3255.53400511145,3235.43114802587,3276.0808640718,2683.25327307245,2658.84474958433,2661.04503529163,2532.54454234067,2548.80220643188,2582.77205746156,3334.30645137261,3352.19741062508,3259.60538216671,3307.80269355396,3328.7327292391,3267.3319644616,2650.34971726856,2651.69859072438,2797.37842326068,2533.60417512395,2545.35859917669,2560.63635768357,3384.72969395802,3253.50012505071,3264.54057821898,3279.4986225455,3281.47591248007,3306.08082039901,2429.08420061243,2438.72210846468,2426.38256680919,2459.845428813,2468.96412358611,2413.53540286361,2431.18704853433,2475.97922759166,2519.51579326305
,82.5,2576.15658916309,2565.43018451331,2588.0369869807,2495.51019921808,2715.1040493475,2521.95880192081,3276.71975783622,3245.7454193358,3252.02946346197,3192.80548291948,3165.62365478749,3185.69620038685,2571.56046794496,2603.56035873932,2548.593947392,2474.32478007466,2528.52453770405,2557.53174904538,3313.60899200884,3315.49413388408,3294.02398209405,3208.86589534809,3174.08670880398,3155.62789303996,2557.28531399758,2551.45715078136,2541.98819979557,2475.72626287227,2478.86163108989,2517.01638486188,3360.71393265627,3294.09880430146,3239.24214091332,3209.48352507812,3187.55356599236,3234.77149169215,2567.97859537549,2557.55284789093,2608.68742573168,2466.07761286163,2512.35818147396,2493.75801886278,3254.98221520899,3274.27636540732,3253.43928271321,3219.35109780219,3200.90435217074,3240.64813486897,2594.78196013376,2560.5389413023,2564.18815630305,2474.97822305459,2489.88522309723,2526.50906413489,3294.78454156369,3313.10394095703,3222.59568886601,3269.81317251488,3291.46856880551,3233.19579955608,2559.89292376166,2557.41489839206,2701.71505668473,2476.07889334449,2490.37634107426,2506.35532341527,3341.34316721516,3215.79954202324,3226.79280917359,3241.18482072821,3243.17927031176,3268.86089929489,2427.96465045732,2437.53804060938,2425.292732763,2458.02861352958,2459.27273943536,2412.67470301398,2429.92607637984,2467.1693241886,2516.84854372966
,83,2511.16077941051,2501.18088849202,2524.03671227083,2468.71258844049,2684.5400701858,2493.55717526286,3220.48468908396,3191.19437633121,3193.45133569215,3139.22087528196,3113.99575026425,3135.59534530818,2509.61617082723,2544.34072020013,2489.09732688928,2446.42544621353,2501.09996816289,2527.71938909409,3254.44789089374,3255.0562175308,3233.30727457249,3153.78593572277,3120.19644122603,3105.2265856157,2495.09693173844,2490.13579084281,2478.87389833001,2446.87013761531,2450.36566139222,2488.06743389676,3296.98833574936,3235.94072194709,3181.03660984207,3155.54028271743,3132.06109640842,3183.16468461617,2502.58160371479,2489.66104240813,2543.70997406243,2438.16928771205,2482.79412677484,2464.21504249747,3198.82725370804,3216.50919868719,3197.1354443251,3164.48209762875,3149.10278234402,3188.16682661183,2533.91886254504,2494.3798055784,2499.92317874799,2446.97802827634,2460.57222203035,2499.25530117304,3234.96644619221,3253.22204892899,3166.69280889468,3212.21993527741,3235.86744635573,3182.46968755458,2498.31519396255,2494.49105706089,2638.09136178107,2447.97802250682,2463.34218653857,2480.24901446344,3275.74560434211,3158.6156019322,3169.56005940177,3183.19558250159,3185.38200196838,3213.79649209783,2427.08255212017,2436.27332416085,2424.00420852807,2456.5469946541,2456.52724837449,2411.8802153495,2428.94281526356,2464.71484454475,2514.50002396517
,83.5,2473.06807947764,2464.52436749379,2488.23257313126,2459.71903267716,2671.989185059,2483.71239894742,3139.38974034531,3112.09362973543,3110.18709169093,3063.27672627405,3040.34802671946,3062.66525314832,2474.60099923851,2511.44880416759,2456.50887007759,2436.70435486502,2491.65089471876,2517.03152381928,3169.4963889312,3168.55155848814,3146.98757041232,3075.0726868636,3043.89859804782,3032.60995815624,2460.08505200287,2456.68117901059,2444.93741973022,2436.8545403974,2440.85565871473,2478.04182422821,3205.72657256426,3152.83828304011,3098.22554329658,3078.21246021584,3052.61555553641,3108.5723042777,2465.31775105564,2451.9989617383,2507.34263894305,2428.47620499741,2471.96538875411,2453.76416544362,3118.00182277302,3134.00102939971,3116.72191202162,3085.75927323463,3074.36449951557,3111.18689941631,2498.91259489053,2457.53056855541,2464.58748482875,2437.15634679681,2450.20185888759,2489.97032754087,3149.19057383712,3167.50522017007,3087.14878779238,3129.44126901667,3156.51962224996,3108.23927845276,2462.8371958422,2459.35368488609,2602.57534189828,2438.33440306164,2454.15507434189,2471.34293939971,3183.24688997598,3078.34925809514,3088.88279580794,3100.44691949241,3102.82255706795,3134.28754906065,2426.35874373463,2435.29553865997,2422.77385194977,2454.95663217323,2455.06786920027,2410.92862731114,2427.82620776107,2463.34987470482,2512.75269294522
,84,2455.62422440415,2448.93435819136,2473.01878059663,2457.62654308906,2666.58124774342,2480.94589970694,3033.90840065196,3008.80004219932,3003.0691632275,2965.38112906828,2945.72765833728,2967.1513632173,2459.24700414921,2497.25988673082,2442.74482022847,2434.16348610434,2488.91502794626,2513.80496483845,3058.7911255854,3056.58173530328,3035.93705420598,2973.73569496458,2945.93207985888,2938.00469390727,2444.77730773247,2442.95105570412,2431.20293580166,2434.28469225856,2438.42316312163,2475.3964451003,3087.61728903986,3045.11652695809,2992.02986988398,2978.00758503397,2950.5564023409,3011.02688123721,2448.80485416133,2435.86998613025,2491.5272135809,2425.95275390296,2468.54152114368,2450.7490435449,3013.29757891526,3027.16265892836,3012.92880327767,2983.98527206021,2976.7547500328,3009.45133951651,2483.31422639918,2441.66939412049,2449.69663616899,2433.83776919277,2447.22451465491,2487.75398769658,3037.96348550486,3056.80688773949,2984.77678432514,3022.23919411658,3054.12579081532,3010.84683474789,2446.98990746377,2444.00404075377,2586.19358926681,2435.5064863253,2451.46247491116,2468.66038602554,3064.34399646894,2976.24839228776,2986.12843445983,2993.96280523605,2996.02570689371,3030.58672195769,2425.36492762499,2434.21725713532,2421.59767431189,2453.19576552019,2453.66830264357,2409.76596513046,2426.92076666952,2462.10581265401,2510.86221876411
,84.5,2449.46684465141,2443.9178319163,2467.66757069883,2456.84339742134,2662.94124009457,2479.78055178085,2906.62288707969,2883.95305015505,2875.74914950042,2848.80449359605,2832.43767582746,2851.96479852864,2453.9362227058,2491.55887079318,2438.20128840447,2433.12161355605,2487.53303788161,2512.29060853644,2926.12418063685,2922.44167577976,2903.48412894515,2852.97587065392,2829.72543937851,2824.19912390292,2439.37888738232,2438.29175315283,2426.79683346356,2433.07886531705,2437.08373680184,2474.25489446556,2946.39596226449,2916.29215337408,2865.18611866616,2858.57262865731,2828.59639862947,2893.1923338939,2442.7011025356,2430.34232041226,2485.34328590697,2424.48485949659,2466.57006101233,2449.57127045111,2887.30450249369,2898.98420245456,2888.95463663439,2861.91969292296,2859.1306937916,2885.17141873669,2477.66283740959,2436.44189521011,2444.55743450818,2432.2606902848,2445.96601721076,2486.45762556504,2905.37896364556,2924.53431069559,2862.80846733079,2894.03306770152,2932.248632005,2892.54987404898,2441.67580153953,2438.78512799775,2579.25211256226,2434.04809221373,2449.77998896876,2466.84828206924,2922.96170727733,2855.59479351599,2864.49852289127,2867.4627420235,2868.16781330824,2905.81782232463,2424.40385838225,2433.23477867874,2420.55649102568,2451.70913020711,2452.10481099544,2408.76029932652,2425.94478405614,2461.08191226062,2509.04318416235
