,Data Set,Target,Sample,Ctrl,Relative Quantity,Relative Quantity SD,Corrected Relative Quantity SD,Relative Quantity SEM,Corrected Relative Quantity SEM,Unscaled Expression,Unscaled Expression SD,Corrected Unscaled Expression SD,Unscaled Expression SEM,Corrected Unscaled Expression SEM,Expression,Expression SD,Corrected Expression SD,Expression SEM,Corrected Expression SEM,Wells,Mean Cq,Cq SD,Cq SEM
,1-SYBR,Cit3,Cit3,,0.454880017347461,0.199974818531071,0.199974818531071,0.0666582728436903,0.0666582728436903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,16.369652460565,0.634239069633768,0.211413023211256
,1-SYBR,Cit3,J-Cit3,,1,0.21044386009211,0.21044386009211,0.0701479533640368,0.0701479533640368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,15.2332104248249,0.303606313340418,0.101202104446806
,1-SYBR,Cit6,Cit6,,0.477060326347681,0.0722424029406994,0.0722424029406995,0.0240808009802331,0.0240808009802332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,16.28889537707,0.218470811149555,0.0728236037165184
,1-SYBR,Cit6,J-Cit6,,1,0.10563778417382,0.10563778417382,0.0352125947246067,0.0352125947246067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,15.2211389949954,0.152403107358069,0.050801035786023
,1-SYBR,mCh,Cit3,,0.42289748882513,0.226428130674018,0.226428130674018,0.0754760435580059,0.0754760435580059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,15.9391665343857,0.772448997388683,0.257482999129561
,1-SYBR,mCh,Cit6,,0.444459766729183,0.0603853739941051,0.0603853739941051,0.020128457998035,0.020128457998035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,15.8674216983198,0.196008021703803,0.0653360072346009
,1-SYBR,mCh,J-Cit3,,0.847745356331821,0.0395921421243607,0.0395921421243607,0.0131973807081202,0.0131973807081202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,14.9358435513551,0.0673780005686387,0.0224593335228796
,1-SYBR,mCh,J-Cit6,,1,0.0807351393578706,0.0807351393578706,0.0269117131192902,0.0269117131192902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,14.6975464331346,0.116476185177079,0.0388253950590264
