,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,H1,H2,H3,H4,H5,H6,H7,H8,H9
,72,28.3281294760816,32.0805808928118,33.7251741428697,33.5584191235728,40.3664816747736,33.9669989907345,32.9177290147027,32.5225135260482,33.2262635693841,30.480751942936,29.6913107699488,23.1232730634541,33.3173591408669,35.4658870142974,33.5180178326427,32.7836591889102,32.3645563743717,40.2509147638362,37.9959451363312,35.9743629797661,33.0839726313384,33.0653960060743,31.0058445679397,26.6764915375059,31.0778024594514,35.4598176728853,36.2461474784443,36.5670622630869,36.0199315054849,37.9506344057918,38.6528387004124,33.512399416334,33.6756801521719,31.1153324855123,30.9957246488327,29.8630328984283,30.8691886995192,35.7937350766719,35.7342440428949,32.6274533825708,35.4924207212975,37.1190353415188,36.5108710613999,34.5768316432335,32.5056602920155,29.8354091473229,33.3951367868109,32.8083645910306,29.404499704225,34.3465872442358,34.775995212788,35.797483066659,35.3857232344096,35.3925262603086,35.9672940484937,34.1182772193156,32.8141252911968,33.0731697712727,36.2278446198754,31.5427909108204,31.4316368614524,34.7128932046213,36.0144552345938,38.6656111551305,34.1727255863215,33.5720227125533,37.5986041002722,35.0277237566166,32.7548470688253,35.3137905369523,32.5818903499996,32.3222846656771,23.7242966054796,14.7315105744842,17.4894284487701,2.71046272107719,2.09824617916598,1.81778669755619,2.15117667258289,1.83428016708137,1.92311218663104
,72.5,61.377613864844,69.5079252677581,73.0712106428833,72.7099081010767,87.460710295342,73.5951644799237,71.321746198523,70.4654459731029,71.9902377336673,66.0416292096957,64.3311733348888,50.1004249708171,72.1876114718781,76.8427551976453,72.6223719707275,71.0312615759713,70.1232054778071,87.2103153216452,82.3245477953819,77.9444531228261,71.6819407012342,71.6416913464966,67.1793298972033,57.7990649979309,67.3352386621445,76.8296049579185,78.5333195366297,79.2286349033564,78.0431849285515,82.2263745458805,83.7478171842265,72.6101987353918,72.9639736630396,67.4165537186077,67.1574034058038,64.7032379465938,66.8832421822924,77.5530926661206,77.4241954262715,70.6928156622381,76.9002448961448,80.4245765732923,79.106887299701,74.9164685603374,70.4289306327014,64.6433864858657,72.3561297047565,71.0847899472341,63.7097493591541,74.4176056958441,75.3479896277059,77.5612133110944,76.6690670078883,76.6838068973362,77.9291371050717,73.9229339751848,71.097271464261,71.658534504424,78.493663343064,68.3427136401123,68.1018798664812,75.211268610014,78.0313196749523,83.7754908361164,74.0409054370293,72.7393825438659,81.4636422172559,75.8934014726681,70.9688353157896,76.5132128300638,70.5940957583331,70.0316167756325,51.4026426452058,31.9182729113825,37.8937616390018,5.87266922900005,4.54620005485924,3.93853784470468,4.66088279059574,3.97427369534245,4.16674307103386
,73,56.6562589521645,64.1611617856228,67.4503482857375,67.1168382471495,80.7329633495455,67.9339979814661,65.8354580294048,65.045027052093,66.4525271387708,60.9615038858739,59.3826215398965,46.2465461269072,66.6347182817336,70.9317740285975,67.036035665288,65.5673183778196,64.729112748747,80.5018295276733,75.9918902726585,71.9487259595318,66.1679452626778,66.1307920121525,62.0116891358789,53.352983075014,62.1556049189018,70.9196353457717,72.4922949568897,73.1341245261759,72.0398630109706,75.9012688115808,77.3056774008236,67.0247988326702,67.3513603043442,62.2306649710207,61.991449297666,59.7260657968558,61.7383773990381,71.5874701533402,71.468488085789,65.2549067651437,70.984841442596,74.23807068304,73.0217421228009,69.1536632864635,65.0113205840338,59.6708182946433,66.7902735736205,65.6167291820622,58.808999408449,68.6931744884715,69.5519904255739,71.5949661333179,70.77144646882,70.785052520618,71.9345880969911,68.2365544386322,65.6282505823947,66.1463395425452,72.4556892397521,63.0855818216431,62.8632737229076,69.4257864092456,72.0289104691849,77.3312223102621,68.3454511726434,67.1440454251078,75.1972082005431,70.055447513231,65.509694137653,70.627581073904,65.1637807000005,64.6445693313522,47.4485932109592,29.4630211489684,34.9788568975401,5.42092544215387,4.19649235833162,3.63557339511198,4.30235334516482,3.66856033416184,3.84622437326203
,73.5,56.6562589521573,64.1611617856205,67.450348285726,67.1168382471427,80.7329633495491,67.9339979814529,65.8354580293965,65.0450270520837,66.4525271387798,60.9615038858743,59.3826215399105,46.2465461269046,66.6347182817308,70.9317740285943,67.0360356652953,65.5673183778124,64.7291127487529,80.501829527676,75.9918902726596,71.9487259595245,66.1679452626706,66.1307920121623,62.011689135885,53.3529830750161,62.1556049189002,70.9196353457822,72.4922949568911,73.1341245261679,72.0398630109772,75.9012688115894,77.3056774008197,67.0247988326727,67.3513603043441,62.2306649710305,61.991449297671,59.7260657968493,61.7383773990333,71.5874701533388,71.4684880857833,65.254906765144,70.9848414425959,74.2380706830377,73.0217421228003,69.153663286462,65.0113205840324,59.670818294643,66.7902735736143,65.6167291820643,58.8089994084586,68.6931744884765,69.5519904255736,71.5949661333084,70.7714464688228,70.7850525206253,71.9345880969935,68.2365544386242,65.6282505823891,66.1463395425442,72.4556892397413,63.0855818216445,62.8632737228999,69.4257864092511,72.0289104691833,77.331222310253,68.3454511726444,67.1440454251067,75.197208200553,70.0554475132324,65.5096941376679,70.6275810739101,65.1637806999919,64.6445693313484,47.4485932109532,29.4630211489683,34.9788568975347,5.42092544215052,4.1964923583335,3.63557339511374,4.3023533451605,3.66856033416161,3.84622437326652
,74,56.6562589522051,64.161161785647,67.450348285824,67.1168382471932,80.7329633495303,67.9339979815676,65.8354580294762,65.0450270521781,66.4525271386924,60.9615038858531,59.3826215398005,46.2465461269276,66.6347182817535,70.9317740286106,67.0360356652207,65.567318377874,64.7291127486903,80.5018295276523,75.9918902726545,71.9487259595795,66.1679452627236,66.1307920120801,62.0116891358492,53.3529830749926,62.1556049189126,70.9196353457029,72.4922949568823,73.1341245262294,72.0398630109194,75.9012688115366,77.3056774008453,67.0247988326496,67.3513603043482,62.2306649709553,61.9914492976239,59.7260657969094,61.738377399084,71.5874701533631,71.4684880858339,65.254906765135,70.9848414425948,74.2380706830403,73.0217421228015,69.153663286488,65.0113205840341,59.6708182946541,66.7902735736621,65.6167291820395,58.8089994083841,68.6931744884364,69.5519904255776,71.5949661333847,70.7714464687925,70.7850525205587,71.934588096961,68.2365544386796,65.6282505824303,66.1463395425523,72.4556892398298,63.0855818216171,62.8632737229517,69.4257864091966,72.0289104692052,77.331222310327,68.3454511726228,67.1440454251139,75.1972082004748,70.0554475132433,65.5096941375332,70.6275810738744,65.1637807000631,64.6445693313846,47.4485932109989,29.4630211489708,34.9788568975775,5.42092544218059,4.19649235832219,3.63557339510379,4.30235334519978,3.6685603341665,3.84622437322946
,74.5,56.4920056369513,64.0764979712463,67.4493787191473,67.0602847984877,80.430333160552,67.7688853166363,65.808241766693,64.9086192724351,66.3701593205994,60.8123198261945,59.4319317590176,46.054839272866,66.5293082808238,70.863953703299,67.1023106531575,65.4395452932798,64.6802970896813,80.4684762910985,75.8923602215265,71.857078601376,66.0104956099007,66.0697558916469,62.0333070393988,53.2985225928446,62.1311284218666,70.9476087243149,72.4858018716126,73.1490984361193,72.0132872001262,75.8316056396769,77.3380486578319,67.0039618048155,67.366759089361,62.2343638410681,61.9560667734062,59.785067146417,61.6983301650037,71.3919562365069,71.2165213771125,65.1405379866883,70.7847388083524,74.0278716687351,72.8444428606247,68.9661556204505,64.783671225306,59.5698223614785,66.6308946714204,65.4786426511253,58.7468269128002,68.5434112424001,69.518075668905,71.5717656764311,70.6056398686383,70.6179739523022,71.8091537548853,68.1169072764591,65.5189190449579,66.0923517765466,72.3382122989433,63.0134580606488,62.9437934590065,69.4798851613434,71.9304513326595,77.2441798407164,68.2922775318059,67.0426473914092,75.1393423469711,70.0118926026888,65.4658647199103,70.6022086934257,65.0838201520122,64.7060857534027,47.3074645107937,29.5067508391036,34.9169026166428,5.31730329892457,4.14538671961168,3.6673162436262,4.25822605033051,3.58060400303668,3.76981755901375
,75,57.5225257529875,64.6818503993705,67.5167163184265,67.4592233795929,82.4327698354441,68.9730660693033,66.023993078322,65.8613845398451,66.9838003516423,61.8005705291386,59.1523290562442,47.3139132436429,67.3577569458328,71.3854046001139,66.6989538733598,66.3298329283145,64.9958544591718,80.6508566221227,76.6405462294858,72.5338425931843,66.9932501821985,66.5426499861937,61.9446816455787,53.6764091122701,62.2841896610826,70.7600233265038,72.5827949331099,73.0878255804132,72.2544584468482,76.3667559347672,77.2643484486466,67.1374939595158,67.2704699458379,62.2530495675927,62.2219307738113,59.4306201384235,61.937327494438,72.7221421544039,72.8554035094288,65.9910748744758,72.1855845405431,75.4646382927041,74.1069599060855,70.2167454577277,66.3837627602408,60.1844013122007,67.7657128168456,66.4757598321048,59.2139719500531,69.5950837278384,69.7762504064289,71.7387952172616,71.7482910772852,71.6810420257237,72.6521720221098,68.9417282590022,66.2053266330457,66.5370011989597,73.2083234586123,63.5052528104167,62.4093920280061,69.1348502475352,72.5807785760633,77.9043247235936,68.7140559730966,67.7708593416413,75.5795429368114,70.3712053179905,65.7652698792182,70.9659562554253,65.6827484448514,64.2900396278068,48.2812553856595,29.1923266534083,35.3242462596859,6.02592205024803,4.49325475827607,3.44507026114758,4.5671693572063,4.18718400005042,4.27991495172978
,75.5,59.536959483363,65.2264502386615,67.2194760220957,67.9801821876993,85.4365483385042,69.8367306631053,66.0788647940725,66.820784050972,67.3356338935031,63.3350437490703,58.4891484140237,49.1859271933909,67.5687711483874,71.6420780925608,65.9046231806039,67.3305524715415,65.5345690022052,81.393556067571,77.0503310271158,72.9700200197705,68.9368476216982,66.6925358015455,61.4079849943474,54.1680148971185,62.6987084647113,70.6360846706816,72.3953166087875,72.8205941897039,72.2058622543461,76.7276749933216,76.0440739846907,67.4265403938451,67.2288460642246,61.961968263906,62.3431242213128,58.726888549112,62.5807921218296,74.4063930006143,75.5022711059041,66.5074006632894,73.6523418869376,77.2571702575533,75.2342366109555,72.0454744997745,67.9657223812412,61.6035104244247,68.8845011167349,67.3137077774213,59.4913814387712,70.6884810914455,69.9974801383443,71.9378963660695,73.0749680283552,73.6918805991344,73.7792281931553,69.9241186249849,67.5594556612442,66.5436944456036,73.8426338876654,64.1038275215489,61.7710926019407,68.5974859172819,73.5688135950201,78.3538485591461,68.8508110241884,68.4336646484313,75.7918035801524,70.3746795977132,66.2011434768935,69.9987342728036,66.0155970357879,63.9185545298127,49.3907416662789,29.0458025087093,35.9892576089762,6.84008481417794,4.95411366916773,3.23469460121999,4.89275477968806,4.82976120087557,5.00383131146987
,76,60.1082917412838,64.8581362815158,66.1168173797805,67.0008655741443,85.5750157531414,69.1397675383721,65.6303458319593,66.7738472507792,66.8028623459029,63.0151069197794,57.2827998487414,49.8379382892151,66.216500198988,70.5447513435505,65.0380181475983,66.7550526002269,65.6990561399371,80.8168650371739,76.1505125876242,72.3991759582282,69.5514532331663,66.1998678059496,60.793265492808,53.5359904548861,62.1559033457178,69.8250129306271,71.2265101280357,71.7226919960502,70.8953202329297,75.1389221608614,74.4822371666604,67.112342323847,66.1492227806713,61.422025700135,62.2791136138798,57.590765516997,62.3317280938649,74.2492457296112,76.1181753373486,65.7000423867609,73.091728731608,76.9502789941097,74.7704834131996,71.7259577162608,67.496811818011,61.720478709436,67.7980255225389,66.5361921107998,58.7980523672027,70.1193167707082,69.0324139962019,71.5388650762445,72.8775684898865,73.7538450755681,73.9759891949386,69.5320285196708,67.7389628467039,65.4770437959082,72.589983094305,64.2223822373392,60.8025364711888,67.9326672045095,73.6637282211261,76.8103061564603,67.800283417751,67.685531863424,75.1159615612586,69.4222876439505,65.6575478174481,67.7286995802828,65.49357252624,62.8761679075966,49.2672692846496,28.4858316613661,35.8449949071171,7.10342143927278,4.74259344057634,3.19525223169063,4.75798283192478,5.06690221176638,5.03719120864213
,76.5,59.0620045039511,63.9168805381152,64.1997892579213,65.2338575154356,84.1566079238131,68.1141172909563,64.9646777004507,66.6873918614465,66.1641893703569,61.5472584421187,55.1583093100014,50.8458566747308,64.6701370362653,69.3957966945159,63.4189672329404,65.8843697598671,64.8149384833465,78.7788200838119,75.104038010025,71.6116464275148,69.4534250623987,64.8116183730285,59.2940645756046,52.9371453597687,60.2370753061221,68.030786794806,69.7812162244497,69.5641924904958,68.875850055072,72.1576020707906,73.8053604139999,66.399620081177,64.8728094724358,60.5559746289608,61.6273170278739,56.6020008757317,61.6557917429489,73.2829795345965,75.6395179208572,64.6052648104911,71.9908985025485,75.0430451338507,73.6187689353269,70.8530701614077,66.7695433762416,61.0635169543737,65.8099629786462,64.929749917612,57.948681003911,69.1029506215235,67.3213610344876,70.21985662204,71.8392048483423,72.0721265734088,73.0621662436313,68.7891374011224,67.3392789077601,64.1035397251952,70.2451376314165,63.4828894023195,59.5017191675661,66.9993464603511,72.7028539792436,73.7241082880549,66.226092271202,66.8403457753737,74.6056582873899,68.5602125428542,64.9855349158684,65.7934792134701,64.1550500201397,61.0200600470854,48.6425857232637,27.4414561903671,35.0674430682176,6.94337327634366,4.50097391800745,3.12744157592022,4.4300894660775,5.3109931850401,4.55112761431172
,77,57.9182347707965,63.4464907659151,63.1238127684226,63.6963800025965,81.8460234557801,66.0149708089263,64.8554319835346,66.9988774563393,65.7125005086104,60.0168108381081,53.1441576728334,50.5593109890578,63.2185033341631,69.0477149175937,62.2901220770586,64.7102942255058,63.0272940634173,76.5176832433921,74.4837229982626,71.5336498347866,69.6588952036145,62.6603841788873,57.8524551350584,52.5087846090634,58.9674645472481,67.2654465385006,68.7083947540744,67.5952517796869,67.1216491857185,69.3256682592479,74.3924116491212,66.75187438986,65.3510667995421,59.3641426014166,60.4839846050342,55.4049003903908,61.3272399867773,71.9968911519943,74.4802046974673,63.1366772512825,70.5067302434103,72.6330640381981,72.9008195998686,71.1834122525726,67.1107811895323,60.3693408708813,64.0298782086667,63.0700962663238,57.8652814412495,68.2838454649961,66.3911991885403,68.3410572172787,70.256724558217,69.9777680651882,72.4637925216296,68.8514321321163,67.6318668393163,62.6464396734718,67.6031526153478,62.146326303157,58.7000858680345,66.8243975214854,71.7208706824345,71.137845394982,65.0722954522679,65.901294989143,74.9189857641035,68.6729198138646,65.6920039333185,63.9535240060953,62.3663907178733,59.323547278093,47.3418348271393,27.0884433187277,34.4833157850277,6.50502327228492,4.09987988065393,2.52099101793385,4.30761301936496,5.18448087395757,4.42480202255331
,77.5,57.5635873872068,63.7316129870458,63.9009141605264,62.5310284137369,79.4231380950151,64.289115331027,68.0362255384521,69.7891007362778,68.596854788791,58.330231457327,52.0161226612477,48.9449182759068,62.7289451193923,69.6576845475922,63.2988722669255,62.887833532947,62.0075801162401,74.9810642923281,77.5803001573622,75.4097367909428,73.2487442245675,61.4591968064939,56.8599570914524,51.7672388313564,58.8079850519284,68.1066896378527,68.9376876304271,66.8232803215777,66.3306088476137,67.6861897582808,79.5761158621098,71.3772998466432,70.2187916955315,58.3269546941723,59.7932769207223,54.8887146026814,62.1481393907553,71.6516942057739,73.7169102972135,61.789024977527,68.9452604453845,70.8094065244801,76.4076614964188,75.5167508369932,71.1982153286993,59.0414723743502,62.2051467326963,60.9645556033571,58.8019561633561,67.9132899881846,67.0920989579275,67.4865485762261,69.0326838654261,67.8328412484119,76.5175976558015,72.6222536936091,71.4321536051575,61.1435472408103,65.3460528493288,60.9720057168413,59.3379368971275,67.6863828793068,71.9402414422207,69.5996955364877,64.0311371711722,64.5721285770572,80.4124142282355,73.5756400838162,70.8249339554411,61.9854211293986,61.0881696424115,58.6546161834981,46.6619299181311,27.3114067729333,34.8191525455902,5.910136162556,3.01359509748744,2.14424873999354,4.17827137916254,4.88137772646525,4.35149253345918
,78,59.0648597005746,65.4121321208497,67.0160867008392,61.3430300733048,77.3039008718858,63.9929530199793,81.2632211912173,82.3958708828479,82.2333075180554,56.7532319998534,51.2309710354735,48.3677727008579,65.3417355614298,72.9924075971486,67.3687174452624,61.6483592937844,61.8122907595225,73.6350331223348,92.2278415899892,90.9794709934595,88.8736991460073,60.8688533737467,55.8154736739184,51.2123858087145,60.586331645741,71.9476343910783,73.2476571184081,66.8886872810824,65.6237440530185,66.9016874872639,97.1347458755024,87.3215558122023,86.3891090650634,57.4082049486215,59.237000783386,55.0409064402943,65.8392932383558,75.1290531727091,76.616616869076,61.780434025144,67.7757438345991,69.1876132884261,91.7488742942058,91.5902396872798,86.1446300166791,57.6027170599933,60.1679862964467,59.1712946275578,61.43391845023,70.8124455318303,71.6496911293476,66.7280063389835,68.2822816177446,65.9227438606468,92.4324682038098,88.0044982750799,86.0557438671992,60.5212145731791,63.5968200439262,59.8848297230123,63.0158471858613,71.3430848723104,76.1815805482346,68.0235370662347,63.0814903577229,63.7085885176791,98.8791660005721,90.5830505247416,87.7658896003361,60.7943974506828,60.082389713106,58.149220053038,50.0080596687706,28.8513524536449,37.1051561790736,5.45877302026366,2.29429229008753,2.60311875015708,3.73650673804002,4.40463216298929,3.45096650681631
,78.5,67.6108448779106,75.7747394247269,79.5425916891053,60.4667279312748,75.47364218243,63.0677728677925,112.103015092652,111.981232303549,112.565602846007,55.8962966079454,50.8379362286374,48.2355851920627,76.8169212620975,86.4994059777215,81.5707348812651,61.0465835743511,61.2293617180062,72.2769871660845,125.857551150789,125.529284440607,123.110683780726,59.9583241466596,54.8288781580138,51.1331363184233,71.9189374970815,86.9375631539363,89.3804731897816,66.8099635048574,64.6910551860049,66.1473337985331,133.567906115438,120.875478423814,120.068394975377,56.4079779517691,58.5079338980177,54.2390488938098,78.6925282100211,90.1175334000325,90.8603700708046,62.2105835597865,66.9869813436231,67.6649587276702,126.413986418637,126.527352265471,119.330688471567,57.0253390987544,58.4848222416807,58.0714120076402,72.4918918702767,84.2059782588509,87.5545759466887,65.2520383984787,67.179521441248,64.6537633579094,126.851082834811,121.492661910228,117.889966089261,60.3383730989286,61.6077872079254,58.8925250007964,75.6660949990219,85.7146080378202,91.8494718330044,66.5701312458406,62.3003200915169,62.9209601180172,136.260257379318,124.5552039606,122.298621298243,60.2892983536337,58.8936025389512,57.2830082004331,63.256583465248,35.5455385221632,46.1294442750323,4.78765439345193,2.34098291916297,2.49413470491294,3.04932267397828,3.83421632902679,2.85313916214767
