,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9
,72,28.8340703588931,31.0423445123679,32.4658800327697,31.999302006778,39.4207223529343,32.0203724151531,34.174467522978,33.1470222140549,31.3561766023548,29.0303613201398,29.8304359737355,29.9790928060227,30.5755372792922,31.0745378953851,30.7548020421186,32.7394291041776,32.9761264042539,36.9152953288395,33.879704368574,34.4431504150788,33.3304613560967,30.7091575528524,30.7031949944579,29.0326050294503,30.1690435602998,33.1159422955504,35.4586392771428,35.3560771873151,33.7672725953192,34.0431303650522,36.0407286904079,32.4547148603421,32.1630242175162,30.0289830549953,31.7535950612203,28.0012138443329,32.9185205090178,35.684761872375,38.4835801659315,31.624242933302,33.6487384672357,33.8331287156974,32.5052384153697,31.9987557374899,31.4711541001266,32.1653164989863,32.2091321303984,32.5849995635397,31.132678592298,34.0740794738857,36.1765659393278,34.0217924518821,34.0754746088124,32.313293493141,34.4295771695289,33.7540924153644,32.7687748695586,32.9321133307583,36.9825417194337,32.3395976690557,29.9362249095631,32.5174045155291,34.27235946497,35.408498888522,33.3834680954417,34.1322889527221,36.049246996629,30.1924625752802,31.9920357883815,33.8131101266461,33.4153033835573,33.8010679252585,1.617071246661,2.18639746777444,2.25759109293995,2.72587440645327,22.8748141576857,2.00447294037542,2.32392269911708,21.4397142948475,4.17798542490141
,72.5,62.4738191109348,67.2584131101301,70.3427400710019,69.3318210146841,85.4115650980223,69.3774735661667,74.0446796331203,71.8185481304539,67.9383826384362,62.8991161936359,64.6326112764275,64.9547010797146,66.246997438466,67.3281654400025,66.6354044245884,70.9354297257196,71.4482738758842,79.983139879153,73.4060261319102,74.626825899336,72.2159996048787,66.5365080311815,66.5235891546585,62.9039775638095,65.3662610473159,71.7512083070261,76.8270517671448,76.604833905851,73.162423956525,73.760115790947,78.0882454958835,70.3185488640725,69.6865524712856,65.0627966191566,68.799455965978,60.6692966627227,71.3234611028706,77.3169840568117,83.3810903595192,68.5191930221541,72.9056000123456,73.305112217345,70.4280165666349,69.330637431228,68.187500550274,69.6915190811367,69.786452949199,70.6008323876682,67.4541369499794,73.8271721934216,78.3825595352101,73.7138836457443,73.8301949857608,70.0121359018061,74.5974172006452,73.1338668999564,70.999012217378,71.3529122166447,80.1288403921045,70.0691282829547,64.8618206373854,70.4543764503127,74.2567788407698,76.7184142584654,72.3308475401258,73.9532927308968,78.1067018260304,65.4170022464386,69.3160775414939,73.2617386077334,72.3998239977085,73.2356471713927,3.50365436776536,4.73719451351116,4.89144736803655,5.9060612139815,49.5620973416524,4.34302470414661,5.03516584808654,46.4527143055041,9.05230175395332
,73,57.6681407177859,62.0846890247363,64.9317600655419,63.9986040135536,78.8414447058648,64.0407448303085,68.3489350459589,66.2940444281121,62.7123532047093,58.0607226402792,59.6608719474725,59.9581856120433,61.151074558584,62.1490757907725,61.5096040842345,65.4788582083575,65.9522528085084,73.8305906576804,67.7594087371469,68.8863008301555,66.6609227121976,61.4183151057059,61.4063899889154,58.065210058901,60.3380871205993,66.231884591101,70.9172785542893,70.7121543746325,67.5345451906376,68.0862607301067,72.0814573808146,64.9094297206813,64.3260484350346,60.0579661099906,63.5071901224422,56.002427688667,65.8370410180336,71.3695237447473,76.967160331864,63.2484858666048,67.2974769344737,67.6662574313954,65.0104768307417,63.9975114749797,62.942308200252,64.3306329979732,64.4182642608008,65.1699991270774,62.2653571845964,68.1481589477756,72.3531318786554,68.043584903764,68.1509492176272,64.6265869862843,68.8591543390571,67.5081848307289,65.53754973912,65.864226661519,73.9650834388638,64.679195338112,59.872449819124,65.0348090310587,68.5447189299422,70.8169977770449,66.7669361908871,68.2645779054423,72.0984939932588,60.3849251505568,63.9840715767635,67.6262202532923,66.8306067671165,67.6021358505162,3.23414249332228,4.37279493554917,4.51518218587989,5.45174881290558,45.7496283153714,4.00894588075073,4.6478453982333,42.879428589697,8.35597084980304
,73.5,57.6681407177761,62.0846890247492,64.9317600655465,63.9986040135516,78.8414447058755,64.0407448303214,68.3489350459661,66.2940444281221,62.7123532046967,58.0607226402669,59.6608719474672,59.9581856120494,61.1510745585869,62.1490757907731,61.5096040842328,65.4788582083485,65.9522528084922,73.830590657684,67.7594087371458,68.8863008301475,66.6609227121789,61.4183151056936,61.4063899889247,58.0652100589011,60.3380871205907,66.2318845910841,70.9172785542916,70.7121543746366,67.5345451906265,68.0862607301225,72.0814573808136,64.9094297206938,64.3260484350292,60.0579661100084,63.507190122448,56.002427688663,65.8370410180279,71.3695237447564,76.9671603318768,63.2484858665994,67.297476934473,67.6662574313933,65.0104768307403,63.9975114749825,62.9423082002543,64.3306329979795,64.4182642608104,65.1699991270821,62.2653571846107,68.1481589477741,72.3531318786721,68.0435849037639,68.1509492176257,64.6265869862956,68.8591543390617,67.5081848307203,65.537549739129,65.8642266615186,73.9650834388621,64.6791953381144,59.8724498191376,65.0348090310579,68.544718929945,70.8169977770372,66.766936190871,68.2645779054466,72.0984939932623,60.3849251505616,63.9840715767631,67.6262202532897,66.8306067671109,67.6021358505112,3.23414249331427,4.37279493555621,4.5151821858808,5.45174881290848,45.7496283153746,4.008945880753,4.64784539822796,42.8794285896924,8.35597084980344
,74,57.6681407178543,62.0846890246445,64.931760065504,63.9986040135719,78.8414447058043,64.0407448302165,68.3489350458996,66.294044428039,62.7123532048101,58.060722640365,59.6608719474996,59.9581856120066,61.1510745585632,62.149075790756,61.5096040842508,65.4788582084193,65.9522528086254,73.830590657661,67.7594087371527,68.8863008302197,66.6609227123147,61.4183151057844,61.40638998885,58.0652100589034,60.3380871206598,66.2318845912226,70.91727855426,70.7121543746008,67.5345451907159,68.08626072999,72.0814573808228,64.909429720599,64.3260484350708,60.0579661098665,63.5071901223903,56.0024276886883,65.8370410180786,71.3695237446937,76.9671603317697,63.2484858666359,67.2974769344775,67.6662574314097,65.0104768307484,63.9975114749598,62.942308200238,64.3306329979224,64.41826426073,65.1699991270501,62.2653571844992,68.1481589477734,72.3531318785384,68.0435849037656,68.1509492176323,64.6265869862003,68.8591543390295,67.5081848307917,65.537549739047,65.8642266615151,73.9650834388964,64.6791953380985,59.8724498190325,65.034809031059,68.544718929915,70.8169977770948,66.7669361909867,68.2645779054194,72.0984939932266,60.3849251505449,63.9840715767667,67.6262202533106,66.8306067671386,67.6021358505564,3.23414249337583,4.37279493549727,4.51518218587353,5.45174881288995,45.7496283153511,4.00894588073481,4.64784539827338,42.8794285897262,8.35597084980071
,74.5,57.7686502789564,62.1430210360094,64.9916865960383,64.0304214532154,78.8555261128291,63.9539402847157,68.3659382728741,66.3888278610457,62.8384968808251,58.1597839552221,59.71586426365,60.0433957820114,61.1852715585727,62.1237778928927,61.5508942868622,65.4163497341771,65.9912803088673,73.8849557589713,67.7741361190948,68.9157471920224,66.6421191562042,61.5369293264763,61.4555199470328,58.1814572097501,60.2789422821674,66.2350482654692,71.0000515476119,70.7612841396008,67.539128432087,68.1122892256196,72.1318234566418,64.9723257354394,64.3425629325219,60.1330577622733,63.5074649959473,55.8786530420099,65.8518116568746,71.3275681570401,76.9351880868456,63.2213875807748,67.3524070071105,67.6648970735969,64.9806836803642,64.0512968546259,62.9056020544974,64.3954368919698,64.4804283143339,65.1080076663089,62.2812458121834,68.2362827082122,72.4388318445094,68.0662371664389,68.1696084987199,64.5989644221058,68.9401606146519,67.5714348722927,65.5301668602692,65.8839395893759,74.0405068080699,64.6854158978902,59.8707318276075,65.1371964105681,68.4420929169742,70.8082783867321,66.7316752069629,68.3643366642999,72.1536302914275,60.3929839400831,63.9772612077818,67.6704413691557,66.955789824457,67.5891842249206,3.22528081392846,4.36381511554396,4.47307721651276,5.46200307177759,45.7110022761912,3.99088592095654,4.56782781363296,42.7679950768136,8.32697436385473
,75,57.1101948087019,61.7773256240232,64.7289970906983,63.8199591907805,78.9469926745159,64.6150130708932,68.3638927115765,65.8688340111538,61.988174216729,57.5093244328939,59.469245649457,59.538019030422,60.9471362081653,62.3018015342074,61.3320382335564,65.9297369573382,65.7935917330999,73.59562071639,67.7748930088627,68.8204468555066,66.8412534639953,60.7906969087409,61.3003485252782,57.4435747808332,60.7670117718944,66.3074482472855,70.5840853188618,70.4942687705523,67.5732637977299,68.0421206232779,71.9107202401109,64.5960382838292,64.4265929895138,59.7086911954935,63.6274938114481,56.6771069649608,65.7879839809061,71.632116845673,77.3268201501952,63.4940158572538,67.0156230311534,67.7333346042002,65.3102073585419,63.770211184454,63.3127484593188,64.0516083483259,64.1677166901476,65.6229120662757,62.340926491268,67.6948970295687,71.9354777276648,67.930875116286,68.0746464546352,64.7776066537958,68.530741014874,67.26376551098,65.6654755854275,65.8043209077688,73.7044655279734,64.7678494316764,59.9080365497678,64.4776982629833,69.1041844597016,70.9722319931673,67.0823459312478,67.7661019553374,71.9270522355957,60.4032416421916,64.0852582850853,67.5056668351989,66.2192549709035,67.8220276956289,3.31200931953725,4.39150264774406,4.7626974618791,5.47439861354923,46.0646005416938,4.18773281961489,5.1565447843131,43.4893377128934,8.51448098180663
,75.5,56.1790047717035,61.1796828693527,63.3095129353244,63.5791502054672,77.7568041824417,64.9156104046576,67.6279514299499,64.3266987334167,61.0047735193549,56.7250616243634,58.2240240009846,58.4144172653121,60.8241340570852,62.5760648746995,60.5397444467324,65.9052442347773,65.0521433732848,72.7554510848258,67.0702143157976,67.9896285690921,66.6827437867962,59.4677466327967,59.7233385137664,56.2522933304095,60.7510763404506,65.7404322637585,69.0227477666219,69.7507317375147,67.2357325396198,67.1909930649076,70.8404119170276,63.8286628768103,63.0494664624339,58.5948061837707,62.8572289656493,57.9259712579574,65.5216560676174,71.9914166664356,76.5947124431253,63.0978441075987,66.4084280395813,67.471861628632,64.8724276336227,62.8753339968143,62.6055994146828,62.871427629584,63.0593106973345,65.6138498183049,61.1484127409751,66.6122352870032,70.8302175696746,67.7279110506871,67.7531315831005,65.1675317799176,67.0063120436239,65.9956554320406,65.3152093442883,65.3745300571021,72.0745532062035,63.9639825811284,59.8322460595331,63.4599936659388,70.2178524689683,70.4135401703751,66.7060079609946,66.5341418611987,70.6251095719609,59.9733835041698,63.7548323896571,66.343168909851,64.5450825729602,67.0501112043619,3.18925673376924,4.63651846901803,5.0885561249541,4.77384524440447,45.7985695693404,3.88628211390903,5.48563030794503,44.7807736264243,8.88751606093393
,76,55.34972543648,60.1660205630166,61.6610667307474,63.0956385237456,74.8688541489605,64.0678306816757,65.5619087544559,62.648222828465,60.0444722764205,55.1801475601962,56.7255933084991,57.2432800528221,60.0387020609094,61.9369612009496,60.1553031915772,64.9029278380427,64.1928011322725,71.0617452288679,65.649427770162,66.3382887719849,65.128634856477,58.3168887183774,57.8875074084098,54.9042765999776,59.5886438907044,64.3090708289659,66.897697390027,68.3777659710954,65.7127027538711,65.7222697866061,68.6838813188235,62.7803899033256,60.8183744886712,57.2538072763039,61.4787973106745,58.9174204125065,64.6565847788978,71.0135491101385,74.0414715653473,62.5411297058382,65.4610876248174,66.1370031638414,62.7581727280696,61.337032118199,61.0394082886939,62.0259540556627,61.1125300525616,64.1937758643542,59.3182413629603,65.7217221475406,69.169757453029,66.7833171492293,67.1677156051333,64.6927800143994,65.1477802182686,64.4312239285507,63.6928218004452,64.2980375117926,69.3910690012467,62.3480603066603,59.0624431196097,62.5365372922442,70.4532547290804,69.1000282916291,65.2715592443113,64.8375532735656,68.3412147802112,58.9759756157123,63.147028258559,64.3810444750927,62.5897450756457,65.2378137127463,3.12307724426489,5.37016576228149,5.21059610829764,4.50121628754994,44.9214275819443,2.95957150611895,5.48991937146644,44.4598988448294,8.55095613839984
,76.5,54.7904950963813,59.5324506521614,60.5892937321045,62.2069400519891,72.6208244180988,62.9180282339124,63.3716748918665,61.1977677630737,58.9297661731598,52.9262005837298,55.033655421151,55.5494378401448,58.767513360306,60.3543223408229,60.4093188796069,63.8028926963594,63.3459613081695,68.8401838474491,63.7955013757726,64.4455141538157,62.5183764372861,57.8522993169644,57.2039555444022,53.0267843050178,58.7812906722797,63.3090700759872,65.4310389471902,66.7669320161732,64.2303617706964,64.2166251523889,66.6036052529745,60.8974691832613,59.4586852293869,55.6236304626499,60.5985363517292,59.6504304784885,62.594739283944,69.1111255585909,71.4155103477329,62.4586270692545,63.8743432286019,64.6580507945101,60.3759229522029,59.6098808963653,59.7242757177205,60.8616918774669,59.0274490495639,62.994865797127,57.6277157286642,65.3974919546478,67.2110495990427,65.6809217474638,66.315670710222,63.1692168365911,63.1370035865924,62.676905643748,60.8213527824084,62.6589203504433,66.1897229953149,60.9612145248096,58.2410258992797,61.3766802067159,70.6299662133454,67.3926229374697,64.0644305787882,63.1135737621445,65.9677322386449,57.6653748423461,62.08697713591,62.5696041365104,60.4754161129804,63.9080552388931,2.95373343271854,5.4823120307131,4.56769829929306,4.61640804263578,44.0108364592739,2.34153384962372,5.24595937368099,42.9317546774852,8.02228369045577
