,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9
,18,286.48021085761,271.453532364412,313.108283097497,168.141784916211,175.179993032886,131.702645937615,434.484724216768,359.638722054716,400.242920855523,407.599558083513,436.689160986629,377.101257567111,305.690038632244,270.266727930394,312.455815196534,183.871827377091,206.975019790435,160.187297177759,456.482788208593,388.448004472824,429.329268242249,412.356584378877,457.73003154266,373.376080213427,307.628872642349,293.413907937436,359.31539236594,202.384610232681,216.683312759989,162.342055816415,488.903433717632,380.63934606597,413.618948334802,426.795588837913,474.5853725702,392.090985329176,402.902664052653,429.308334821845,351.565994531165,249.352485223837,253.131000036521,227.875803629602,492.887576444363,462.17062888124,396.527901169869,586.992015790017,345.583909743947,402.345765909567,331.875638773055,404.293710506734,370.985571477763,269.290865729645,257.537490222325,242.243921750432,505.719840274496,477.160295196111,415.835904082422,599.619808715982,336.988370938731,393.214688366306,398.711402993592,405.04295029285,353.032478772249,282.698953397126,246.932099092295,235.117718172135,531.168694392153,433.829836546698,399.641822941422,601.82531714048,356.703925358272,410.004872539214,0.0126097755728551,-0.291206581396182,0.790540503011925,1.67020189911773,-1.82001643408967,-3.51059170411691,1.38860360518538,0.123819915541844,0.335202134674546
,19,391.999064675769,379.722616892336,423.122776585631,262.782652469516,272.059357360651,218.955603577321,561.781125078562,487.05309362345,522.567301510026,515.855178097297,544.71720858579,495.293152806073,409.560384982452,374.433069386774,419.567356541111,287.037960946944,309.179239931592,246.438354737147,588.946996748916,524.304209547149,557.471398228003,528.470248405116,568.472553248607,490.212458656275,413.034089955999,405.450836179092,480.791996728607,311.182107345554,330.090041505768,265.927088517639,632.444528103071,513.821932845797,540.636452895122,544.654936390751,592.475730385625,511.349060113489,504.52194470788,543.357582774522,461.14985669475,347.458412495671,358.21221978515,335.103865937404,614.163228703756,587.219019949775,523.567110938425,689.261840112523,473.394468909507,533.213104482689,418.467783727433,514.006343747064,485.364642018144,374.145639229316,360.396509659035,339.951494720767,629.980886680626,605.299143975206,553.98999681063,704.237875046085,463.488157697561,522.73143406269,495.524277504632,511.547900553239,460.196329979205,390.395153988609,348.761559658542,340.183916308288,661.332768025335,550.659624081376,529.12505351572,708.068409182066,492.18231786121,541.811782887961,0.0662077612996654,2.56180734857935,-0.911492609636298,0.236686316843134,-0.334100378644962,2.47466658942858,3.60250747152213,0.853128057614867,-3.45667336919678
,20,491.31579960924,485.217058465939,523.370439088016,362.832292860966,368.430270094439,320.078481972988,671.88253061924,604.102555359854,629.498452929668,608.84211166518,634.15302432078,597.882375554138,506.18637234359,477.253665811873,518.382857077737,393.150924220271,413.914362608181,362.774460560045,702.125481977847,646.78154597856,670.68042066944,629.01873836517,658.375258478806,589.835075776458,510.727080338228,514.090662249386,592.378331930965,423.037637035749,443.116424721033,376.016074446419,755.665777792306,634.566663355855,649.646421971391,647.584423271359,689.232662104196,616.967826429164,590.862364269799,644.426084917834,560.667158347657,450.584522534682,464.035675054883,440.874031602558,713.44201927845,690.824959694,634.784766908778,772.474872947321,589.922749547467,652.109554549255,492.98647630969,610.501066563591,585.985378104671,479.703177879652,468.198120350898,442.271350753375,735.374984764354,713.90067690251,666.825527458342,787.003870263888,583.08318253373,637.726995408053,579.351536276117,602.999508903317,556.580816179146,500.055903435403,453.049890573317,444.205694134009,767.398313260453,646.672566688349,640.915334163467,790.377763658798,617.743467200599,662.706003494579,0.709506888804299,-0.330889071713955,0.669481759968221,-0.245408290350497,-1.07538988833903,0.454237054024816,1.74006574726582,-3.08748652279655,-2.41910188540078
,21,578.252371076846,577.021581370664,609.810223183292,464.875745274757,462.646263050296,421.975050222778,764.082392930124,704.835745958373,717.617788784591,682.310258048948,706.440223910417,679.521469421816,587.646751472122,565.814401549248,603.345253786676,501.179892336476,516.522244091296,476.923241646258,795.790394425539,753.629372139778,764.867581979016,709.016840565667,732.679452630175,672.618620549515,592.193887617601,609.328862089863,687.798111894782,535.523880935952,551.313312238422,487.575763517973,857.018536697018,734.912973465425,740.378517531246,728.289065483471,767.909458761037,701.714849901778,664.760335622405,727.851434922637,647.739510832562,545.518726854878,563.95049141403,543.748362207045,797.104647035112,775.821769697954,725.920197199478,841.376207825701,690.547659257556,749.600203667535,555.082782315573,693.728464968555,674.45155866952,578.956499687428,567.934293537179,541.676914502974,820.663794812235,801.413731435653,763.187384569895,853.605524223319,683.670173794354,732.487555078528,648.468372036042,681.326874998368,639.550904970598,601.997894707993,552.863381568469,544.437590766788,854.721180795569,725.463379525641,733.031988907496,860.629272680314,725.742599890283,762.52845491924,-2.08357905344155,4.2493351050025,2.95195412683006,4.23207260187246,-0.0813986532334638,1.40335478431325,3.52643040848398,1.73084183907076,-0.533438278014273
,22,649.652766145698,654.60152828896,681.957676021511,558.329680094994,547.829743616542,520.625101809794,840.765100194415,783.93285708451,789.663345305709,740.5207366201,767.713902978737,744.514782838365,654.656176808635,640.328031859153,674.458790525286,598.395620995899,610.036360990041,583.965053263932,872.137042963064,839.660953338494,843.327862548386,773.870622331086,796.519668176738,738.738162733194,659.746004639645,688.643337859288,767.124144670543,635.519316326994,647.49249627861,594.073577108881,938.315137174083,814.933822010506,814.889859777395,795.233310403545,833.033417402652,771.024441753235,724.263674234441,797.399198881807,719.900888794327,631.054247920459,650.449560160498,633.964601548285,863.705980395268,846.520540293697,801.325287365046,898.391223710428,772.26329246233,826.991537174297,605.481905846658,762.173405890593,748.004458229167,665.615889525604,658.573631820154,630.881855070994,890.993373613656,873.555030193774,837.82659870425,907.872852301278,763.487181058957,807.766658628013,706.697685568976,748.419161315561,711.19922465965,691.50954025171,642.998520730315,634.441379197071,925.796174037318,791.028310458865,807.317507171609,916.64424509197,809.690927959979,843.474537851725,4.65652213257408,2.08195522515825,1.38531072859269,-2.20017693216005,-2.20083188826447,-2.46460254169688,2.42011401735363,2.04599254418463,0.169821509429767
,23,709.37387574523,717.322127164215,743.429050963339,640.218635360973,623.699437754483,609.395967556873,903.563102860237,849.521622900799,851.088421667913,790.024308741808,820.778350436149,801.757961665725,708.921286041169,700.74521333154,733.271681774242,684.841739207531,690.350894461625,678.598984494419,936.463508123559,910.672784701074,906.255225702453,828.863890640305,850.081910598876,795.045588471812,716.779408793696,755.920859917375,832.878108060838,723.323432946152,730.412940474721,686.599987699487,1005.96585837404,882.26982301405,877.713498800815,850.633811289787,887.430104711627,827.125733876037,777.125272539994,857.221383154929,780.395784943862,702.521762241544,729.082732384001,714.40516076791,921.077249659558,902.66164996797,863.67955073733,947.768564994695,838.597269359787,891.84526785266,648.665536916349,820.013036914367,810.932350531041,740.343680312014,735.025392573508,707.705535756774,948.054576501844,932.342560031139,899.460542874535,954.751291822091,828.146006718773,869.499330542333,755.415455636155,804.347647594027,770.549516462906,768.64290019392,720.420159610213,713.052193404801,986.801579073309,845.353671247394,872.103546556389,963.601892634507,878.54297909562,907.974560530799,1.54082158967503,2.84224697779473,0.570321448323739,2.25253132695889,0.136644837215954,-0.931199861586265,-1.19417233853801,2.02630444126589,-2.77869463461957
,24,759.218905904112,770.534131578584,794.730597160269,708.141730994632,687.201575791424,686.359684698644,953.170455342569,900.653285723645,899.242078308175,831.765701207122,861.646935364374,848.560557064444,753.753352066897,750.76358159038,782.713756520114,758.542974162538,759.592246792608,761.213575394881,988.192372787592,965.238908439182,960.09025825009,875.128776208582,893.722220902845,838.470262980035,763.207558186913,812.102535270521,886.992826338153,795.741463235934,801.917350937739,767.246038305109,1059.23468520924,936.556752552071,927.057305000949,896.144712539015,931.68773658277,870.462141671236,821.130862646851,907.504681447604,828.96786038889,763.935143312627,795.298335447583,781.82820759814,968.051432370427,949.784775528475,915.249282052493,986.11905845882,894.511524946433,943.753493501402,685.131068854872,867.640139684889,862.389072574057,803.488982285945,800.810751009532,773.114314016469,993.902462878669,979.897900281033,949.597964100673,994.028324014612,880.313633101799,918.897213943022,796.841073873018,849.779490902434,820.627139742681,834.266473200377,786.967197545075,779.655602319649,1035.6488715139,887.239562654259,925.41796974196,1003.02252405695,933.468727716996,958.723536511405,0.520962685950963,3.79076797747939,-0.425696158972642,0.438416741438687,-1.86155870751054,-2.22061983049525,0.47339564600361,1.97855432084589,-0.172045805154994
,25,800.7032943976,812.662760500382,835.07215597281,767.665910956625,741.680050690135,749.63123948963,993.6871302171,945.118589890481,940.796248384435,866.910679767423,895.338978347623,887.624828570103,793.525694448496,794.244427544574,822.482497557246,820.88450617145,818.009504788006,832.599281910211,1030.38673989527,1011.75681291738,1002.37387930107,914.056042563387,928.261245882545,876.073479604087,803.466819473006,860.027190882445,933.031890187542,860.013671410687,861.893404919617,835.003880066564,1105.06651144181,983.058709975754,970.629442584251,932.901188512487,968.652275919489,907.44489596424,858.138356220312,948.904207119227,870.468562867938,814.689258559197,850.2104215533,839.41534406866,1005.86543833622,988.180797311166,958.260757715687,1019.89658077204,936.634659204156,986.353247569779,716.129518140419,907.437905800414,905.985663015915,856.514169729308,856.983054310317,828.732226451498,1031.54928277852,1018.60936756961,992.549149264404,1028.11646467037,924.524596368233,959.027554162413,830.581671488921,886.845559163853,860.778166203624,890.635631033046,842.264793623473,835.511528179233,1074.91209492769,923.078537791347,968.497783204641,1036.03845958466,978.980692624928,999.592609340148,1.95421136831419,1.29875541903175,3.15277554621798,0.277811233110242,-2.25500878266485,0.197965614051554,4.40646516252173,-3.33581832079017,-2.86865495989696
,26,835.496707604457,848.552981606312,867.810569543284,816.524607582663,784.85230499926,804.082881367966,1029.83191483643,983.756036020169,973.885598780912,892.930935602249,921.419993522651,914.76579514561,825.926740271956,829.309334147249,857.155228424991,874.198431234648,869.297448415361,893.537560535209,1065.91894508891,1051.88595036472,1038.30602744896,945.620586128502,958.823855640644,905.934304993106,836.504502981143,897.664068249655,971.619799688011,913.739813523917,912.727293528569,888.801456648548,1142.8663880849,1019.55977829137,1005.37395942234,964.518925941361,999.195771793805,940.28379492117,887.825110814303,984.242548131792,905.154090368333,858.554633833446,895.310522667205,889.012276292329,1038.70314262701,1021.80505548939,995.821646517528,1046.42112447234,974.847750161358,1022.08863505307,741.014486371535,940.833304497195,943.667666571258,902.578441108541,904.963545844868,876.873589370696,1063.21634279456,1052.99997840929,1029.10703915458,1056.01107496511,960.747667977408,992.100077130892,858.554598014459,920.067698688167,897.365582080614,938.18846481124,892.156092606023,882.529405626256,1108.65150252145,954.635932379097,1004.42455217821,1064.46441611208,1016.48817186877,1035.26760203866,1.46259503857209,1.2597187782867,0.382041068662147,-3.66581354451682,-2.32882691080385,-0.00204052609478822,2.35982510978192,-0.404658438451406,-4.0250225389068
,27,864.136832347814,877.999983739866,896.755409382296,858.294596367408,819.597299809701,848.215068725881,1058.05295020767,1012.97452085638,1003.3021233617,915.124575722456,944.229284087399,938.583574416438,853.561012550924,859.06050301571,885.355063539505,917.118299259528,911.677918969404,943.178910786249,1094.98251261076,1083.66274364866,1067.55733067593,971.875783920362,983.600007645959,931.608490788873,865.082460966557,928.493653130995,1004.63422857178,957.263560359208,954.76851570165,934.250606543783,1174.92123545356,1051.46984412858,1033.89862928611,990.435814762872,1024.53817328803,968.318371290712,912.705092135393,1015.0602574418,933.928148639851,894.467912898874,934.881517832043,931.171166960823,1065.98552815406,1048.7368491941,1026.76598984463,1070.29343839621,1002.3960675835,1051.88158933981,760.513145241783,970.605204627791,975.942060847072,940.424315831071,943.250220957916,914.9844264639,1090.60064952124,1082.45143446662,1057.70574049391,1077.60661152364,990.101606298814,1019.31884704753,881.279624106992,947.638389949589,927.63543546473,975.613968643129,932.318714272983,922.831005369348,1138.36816416045,983.519747298682,1034.70336101886,1087.43329760184,1045.92226814452,1065.98454001987,-2.73775396815108,1.62628806642988,-1.65438164657644,0.603428825732408,-3.9757278800098,-2.13127358835982,1.43063984848595,2.24469138432323,-0.740375645318181
