,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9
,72,28.1628007684336,32.1891348637783,29.7361597121395,31.5291725010439,37.569746328725,32.0936710607837,33.8311177804868,31.9583957941717,29.7336600520064,29.2985419307661,29.1168893749979,25.1458568568606,31.0619757639759,31.0305418213264,30.8711333642763,32.5383720166456,31.803613434777,35.2441135922486,34.1166405592404,34.2909946461535,31.8427829009061,29.8837196677758,29.8176039172786,27.3570532275762,29.8045320082512,31.2189650074182,33.4047255463923,33.685013190519,32.9410309592241,32.7005903314382,35.4757742304685,32.2297711306203,31.5072834621307,29.9712564630421,30.9192839342431,26.8270450836961,32.655790891703,34.2184727071721,37.2820046338412,31.1637051632038,33.4303329349838,32.1932879574599,33.1717873174048,33.0202121771588,33.7004132105013,31.816133929627,31.0219064086423,32.1421330630748,30.3208950606939,33.9512910777347,34.186262452348,32.7818032014256,32.7689833097468,31.0340533687043,32.488166700364,34.1758943529575,31.1710523548953,35.3330360348169,33.9739931773859,31.354991611979,29.2952540394691,33.2053944158253,34.8604278169414,35.5861886381215,33.1477983749389,31.8000491604032,34.5004233395453,34.5236958549094,31.1047643272134,33.4875650866251,30.1949658431912,32.756320074837,1.87626793721864,18.3362922791723,2.01324783326237,1.79421140066341,19.2006140993844,0.87802010520511,1.72405714853483,22.6023835723321,3.04670071305986
,72.5,61.0194016649399,69.7431255381856,64.4283460429693,68.3132070855976,81.4011170455724,69.5362872983648,73.3007551910526,69.2431908873726,64.422930112681,63.4801741833259,63.0865936458291,54.4826898565303,67.3009474886163,67.2328406128754,66.8874556225998,70.4998060360654,68.9078291086843,76.3622461165392,73.9193878783549,74.2971550666648,68.9926962852988,64.7480592801803,64.6048084874369,59.2736153264148,64.5764860178784,67.6410908494056,72.3769053505166,72.9841952461238,71.3722337449854,70.8512790514483,76.8641774993474,69.831170783009,68.265780834617,64.9377223365924,66.9917818575268,58.1252643480082,70.7542135986894,74.1400241988727,80.7776767066565,67.5213611869431,72.4323880257992,69.7521239078284,71.8722058543749,71.5437930505096,73.0175619560861,68.934956847525,67.214130552058,69.6412883033279,65.6952726315014,73.5611306684277,74.0702353134224,71.0272402697556,70.9994638377855,67.2404489655268,70.3910278507902,74.0477710980732,67.5372801022744,76.5549114087711,73.6103185510011,67.9358151592891,63.4730504188506,71.9450212342869,75.530926936707,77.1034087159287,71.8202298123665,68.9001065142071,74.7509172356824,74.8013410189683,67.3936560422972,72.5563910210204,65.4224259935821,70.9720268288125,4.06524719730766,39.7286332715398,4.36203697206867,3.88745803477138,41.6013305486662,1.90237689461094,3.73545715515905,48.9718310733861,6.60118487829664
,73,56.3256015368675,64.3782697275549,59.4723194242794,63.0583450020919,75.1394926574524,64.1873421215674,67.6622355609708,63.9167915883439,59.4673201040141,58.5970838615315,58.2337787499961,50.2917137137194,62.1239515279545,62.0610836426551,61.7422667285535,65.0767440332911,63.6072268695547,70.4882271844975,68.2332811184822,68.581989292305,63.6855658018161,59.7674393355492,59.6352078345572,54.714106455153,59.6090640165041,62.437930014836,66.8094510927837,67.3700263810364,65.882061918448,65.4011806628745,70.951548460936,64.4595422612372,63.0145669242636,59.9425129260853,61.8385678684863,53.6540901673912,65.3115817834065,68.4369454143431,74.5640092676847,62.3274103264108,66.8606658699704,64.3865759149176,66.3435746348057,66.0404243543156,67.4008264210025,63.6322678592529,62.0438128172851,64.2842661261487,60.6417901213841,67.9025821554736,68.3725249046984,65.5636064028513,65.5379666194953,62.0681067374093,64.9763334007303,68.3517887059129,62.3421047097927,70.6660720696367,67.9479863547683,62.7099832239601,58.59050807894,66.4107888316485,69.7208556338824,71.172377276241,66.2955967498758,63.6000983208065,69.0008466790915,69.047391709815,62.2095286544291,66.9751301732476,60.3899316863844,65.5126401496722,3.75253587443785,36.6725845583441,4.02649566652491,3.5884228013274,38.4012281987688,1.75604021041011,3.44811429707033,45.2047671446633,6.09340142611995
,73.5,56.3256015368621,64.3782697275611,59.4723194242855,63.0583450020887,75.139492657453,64.1873421215624,67.6622355609742,63.9167915883572,59.4673201040137,58.5970838615423,58.2337787499965,50.2917137137263,62.1239515279425,62.0610836426506,61.7422667285516,65.0767440332859,63.6072268695449,70.4882271844996,68.2332811184673,68.5819892923091,63.6855658018289,59.7674393355474,59.6352078345654,54.7141064551574,59.6090640164994,62.4379300148324,66.8094510927708,67.3700263810409,65.8820619184331,65.4011806628906,70.9515484609493,64.4595422612512,63.0145669242546,59.9425129260674,61.8385678684888,53.6540901673931,65.3115817834027,68.436945414334,74.5640092676866,62.3274103264085,66.8606658699574,64.3865759149146,66.3435746348,66.0404243543144,67.4008264209963,63.632267859258,62.043812817295,64.2842661261589,60.6417901213828,67.9025821554642,68.3725249046894,65.5636064028545,65.5379666194881,62.0681067374092,64.9763334007345,68.3517887059051,62.3421047097826,70.6660720696327,67.9479863547833,62.7099832239397,58.5905080789423,66.4107888316519,69.7208556338913,71.1723772762322,66.295596749884,63.6000983208206,69.0008466790748,69.0473917098311,62.2095286544138,66.9751301732454,60.3899316863906,65.5126401496734,3.75253587443655,36.672584558351,4.02649566653213,3.58842280132302,38.4012281987688,1.75604021041408,3.44811429707289,45.2047671446708,6.09340142611967
,74,56.3256015369049,64.3782697275193,59.4723194242355,63.0583450020998,75.1394926574413,64.1873421216025,67.6622355609521,63.9167915882508,59.4673201040071,58.5970838614674,58.2337787499928,50.2917137136767,62.1239515280224,62.0610836426745,61.7422667285637,65.0767440333245,63.6072268696271,70.4882271844832,68.2332811185886,68.5819892922838,63.6855658017137,59.7674393355711,59.6352078344959,54.7141064551191,59.6090640165263,62.4379300148597,66.8094510928723,67.3700263810213,65.8820619185531,65.4011806627668,70.9515484608471,64.45954226116,63.0145669243204,59.9425129262067,61.8385678684688,53.6540901673784,65.3115817834299,68.4369454144087,74.5640092676659,62.3274103264155,66.860665870051,64.3865759149423,66.3435746348558,66.0404243543329,67.4008264210463,63.632267859219,62.0438128172138,64.2842661260885,60.641790121404,67.9025821555263,68.3725249047591,65.5636064028289,65.537966619534,62.0681067374164,64.9763334007007,68.3517887059763,62.3421047098523,70.6660720696544,67.9479863546767,62.7099832240921,58.5905080789128,66.4107888316286,69.720855633832,71.1723772763124,66.2955967498247,63.6000983207078,69.0008466792001,69.0473917097123,62.2095286545347,66.9751301732728,60.3899316863302,65.5126401496696,3.75253587444649,36.6725845582944,4.02649566647438,3.58842280135639,38.4012281987688,1.75604021038225,3.4481142970489,45.2047671446113,6.09340142612558
,74.5,56.362601804911,64.4982619583392,59.5050732288994,63.0586382059525,75.1509455302775,64.202505704072,67.8167907045107,64.036798813097,59.4791750701748,58.6427869264843,58.3783976782089,50.2443469834551,62.2010464655406,62.0874154433733,61.827937820576,65.0076035298042,63.5684475048845,70.4852344811856,68.2710418503574,68.6095370584994,63.5667177800201,59.750376665045,59.7533162735135,54.7234599457978,59.5477747507854,62.4287422176265,66.7141811638146,67.3246312046537,65.9022873123133,65.3434584198152,70.9782341341562,64.4162208786952,63.0766829232393,59.986087342094,61.8036678246749,53.6089896230584,65.3511742867033,68.4263987713958,74.5829565425483,62.3724622779488,66.907858446998,64.3641546811788,66.3252417845467,66.0413442765267,67.4083901088367,63.6719323892163,62.0678054650393,64.2528419225362,60.6535328000095,67.8587866332596,68.3306845060516,65.5321203778202,65.4791113111004,62.0179888408783,65.0353445407716,68.384516669011,62.4226904826589,70.7530167609474,67.9790197578351,62.7499391572637,58.6711627839918,66.550616315567,69.6894563797373,71.2710727645909,66.3973357887215,63.6482576572229,69.128316483289,69.1438120762899,62.2462726958215,67.1078925022462,60.437742514186,65.5747600585463,3.73071698302334,36.7080131871756,4.01119673086475,3.56358611868467,38.3467419688531,1.7335680920956,3.43406110257723,45.2131606398751,5.99222232951212
,75,56.1287432220988,63.8473347747594,59.3730008768385,63.1145090033331,75.2179035450121,64.224541006887,66.8824512045962,63.309662930032,59.4757099364275,58.4086542056064,57.4058281578456,50.6584777302264,61.74022573943,61.9619576833018,61.2657001651111,65.4988298385322,63.9288241276175,70.5554564937445,68.1167237945871,68.482572022453,64.3956610490432,59.9741143081053,58.991979580618,54.7970055437046,59.9700354755262,62.5537405524334,67.4334463257954,67.6471736513295,65.8080615708125,65.8600622262087,70.8868377244601,64.7930456145633,62.717571387581,59.7835757345656,62.1909503387179,53.8364443800365,65.1830442652802,68.611004142712,74.5977858807321,62.0512439724004,66.6585389010535,64.6622360167009,66.5781592356534,66.1025267495053,67.4618103574808,63.5412082826032,62.0192278052584,64.5822248673538,60.6870863000065,68.2133364768068,68.7016659841244,65.7990700660305,65.9155447474868,62.3990448717108,64.7820788262873,68.3127503578982,61.9629393357351,70.3871066980997,67.8902741013076,62.6016235499995,58.1883302122541,65.6775316700896,69.9398196927665,70.7264631645946,65.7727861758094,63.4160930875694,68.3476363743544,68.7068298264326,62.0079848992993,66.2684147763624,60.2264694204623,65.2282049179531,3.91177217389691,36.56236643,4.13420459177297,3.75183148328796,38.7561351320232,1.85934247642956,3.54912260810301,45.1709415903291,6.65396372724734
,75.5,55.859065772058,61.8391306281748,58.5764451194825,62.8482402211145,74.2510833775212,63.3686444575019,64.8936260042748,61.8529822214389,58.975492708743,57.6077896161503,56.2848657345858,50.496071608506,60.7518248681456,61.4596550663761,60.5085053300891,66.0586177529281,63.6284775114328,70.3469257848959,67.2383219260824,67.9314653528799,65.4018317171217,59.445584808306,57.8814189740336,53.9332734610696,60.5960993378085,62.2661988967601,67.8903647157363,68.0472677632462,65.4373354118879,65.5119142188672,70.208377963876,64.6660471097975,61.9246407879801,58.9068676331975,61.5774153545913,54.7821291425246,64.320121789284,68.0882245093061,73.6140115418326,61.9078822691546,65.9055825777257,63.9141795137401,66.0110520897474,65.7342356124632,66.8374633229611,62.3554041382423,61.1700002241487,64.2324670919346,59.9299955617302,68.2131106764568,68.5334778356317,65.7932967188289,66.2219805155634,62.6506576519598,63.3753294492345,67.1555677499882,60.8080651694706,68.3716489149768,66.9239024469205,61.5019093936954,57.161390121247,64.1015516344136,70.0259063561208,69.1715793529396,64.4957600056599,62.4634364596656,66.8553975534305,66.517331385086,61.7188992532075,64.8700042733054,59.144394193703,64.3523342184727,3.86108362120422,35.6886000643832,4.14869605355835,3.83694765425088,39.0102851623249,2.14454745808251,3.51712680009376,45.0331940671242,7.69632467109454
,76,54.5993148376615,59.6497281508,57.194282965368,61.5289654023998,72.3029861726386,61.4677919546355,63.3093103905728,60.1228072399763,57.555562281166,56.2808169179242,54.9512055192205,49.3118605993773,59.6224354723851,60.4451593332983,59.5925245665342,65.03925154749,62.6617680472375,69.3205733661224,65.5867714521639,66.9751448937456,64.3173555607183,58.2326110643645,56.402102976031,51.8100102270918,59.606185442865,61.3835409903804,66.4766335422534,67.2034438715327,64.4265662750504,64.4458976049168,68.5253320521692,63.7434677380462,60.3899591388451,57.3882400629149,59.6297644028873,55.2905779630848,62.5281902806772,66.1620935819113,71.5529116376099,61.128251467825,64.4549784320176,62.3752511694407,63.9760330656214,64.6431832989769,65.0960321889737,60.7323912012737,59.4115474467823,62.1676152182863,58.239767340518,67.6842704062601,67.3959887219885,64.8219866259741,65.5399060748299,61.6173915974887,61.5828852166613,65.0381339669615,59.3896433212141,64.9703589746581,65.1774092441021,60.0018488966616,55.9791786351421,62.6016676342751,69.3406647375014,67.2180731123128,63.7546095120944,60.9753049247593,65.0470403486847,64.0546929472019,61.1080782819752,63.385001928596,57.6096163077425,62.6867065287109,3.72940173689773,34.4255379932007,3.95274833871599,3.67331187040969,38.3550291137127,3.0393861533131,3.52743734540627,44.7351815542342,7.91605885808644
,76.5,53.1905616635354,58.0780741844452,56.0299888805806,59.9623577236105,70.8819592175045,60.3048891766454,61.4268596360156,57.9464231277072,56.0258183986574,55.1627845697778,54.0088385917379,48.7187462326335,58.5165249934295,59.5689504803673,58.8996703084156,64.1484141487925,61.8523378824344,67.5137549794229,63.536505245378,65.0740495187619,62.7325804093338,57.0318622564664,54.7318577773465,50.2951437340524,58.0199447902459,60.4201310794911,64.4435845834687,65.9417184741221,63.4872241088678,64.0227813897333,66.1633223927939,61.7359918248935,58.4499419267897,55.3297326292455,58.2064503424722,54.9864329874091,60.1913686361064,64.2136519607116,68.9309378689693,59.6922652465356,62.8429125440555,61.4069735615399,62.363597766495,62.9553016092108,62.6730626603944,58.6910175829229,57.6621453796805,60.2748847211906,57.0627859041805,67.1407440913448,66.4817876848177,63.4431465995033,64.8759311444823,60.6379449521152,59.9906882280083,62.9696502005313,57.1499606346373,61.6209101620044,63.1302594094468,59.0273067427762,54.7592500637453,60.9914544393681,67.8892214386957,65.473370734382,62.5975494447257,59.7900298623437,63.143251811873,62.1728170552261,59.2138067689452,61.5145916762849,56.245836974274,60.7702230796193,3.41160534366611,33.5227611326949,3.43900223978392,3.29602189407251,37.2326554730678,3.30633496473195,3.31828499237446,43.7967519591958,7.45403979801904
