,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,H1,H2,H3,H4,H5,H6,H7,H8,H9
,78.5,3276.80721241663,3406.259400478,3409.09262656437,3574.44749352975,3877.70318507844,3647.58567803971,3365.66398366393,3357.91823869381,3365.36487444256,3515.27697016855,3467.41255513387,3399.3072526072,3373.58411277853,3445.26198829452,3420.13700972412,3613.82847604489,3702.10456020359,3844.51193274166,3502.9369122949,3456.20579092278,3440.3646675852,3588.69677150952,3486.63617367635,3425.45698998769,3332.95667580592,3440.90929294096,3443.59915822367,3675.62546900502,3736.76627984221,3730.66412180466,3551.16789561995,3459.59709783207,3417.13665179543,3571.86523383926,3515.39529863294,3541.0080720887,3360.00139764497,3457.00516288388,3471.23383256571,3483.46251517085,3736.26120932626,3717.71016592394,3529.59295659218,3529.751155536,3503.02170434582,3633.6679148438,3565.76483750134,3586.00293556424,3254.55667738366,3412.96744320918,3432.99494064054,3592.89402202439,3705.74922630256,3719.20732967697,3519.78918612042,3491.56503507669,3421.31248914862,3632.59510608635,3617.00708650564,3584.79619308934,3258.69453429584,3446.16751804373,3552.78101348521,3642.54470674431,3692.35598333946,3724.1552241194,3564.43335258117,3484.27246574126,3410.1523953486,3671.22036415292,3637.76625419582,3608.93768902084,2536.97567453791,2532.52297756493,2515.20792706681,2537.70033885494,2536.4621347504,2497.68504224453,2495.49552166374,2526.08670248702,2548.8602017794
,79,3218.48147181912,3333.40108937218,3334.51586511258,3546.43291677746,3844.29384258938,3618.40500117013,3339.88057889971,3332.97079113165,3340.14175070425,3489.30695995977,3441.73888258526,3378.23940168824,3302.16093129126,3368.26130670829,3340.9245581098,3585.06475373985,3672.07385546404,3811.66674913092,3474.51761360128,3428.67837159161,3413.76431863485,3561.36546922531,3460.11201131273,3402.56900964116,3262.5062598025,3359.16540080115,3359.13007984167,3645.4521437235,3705.86159613075,3700.43479084563,3522.66002636639,3433.54512871016,3392.12692792394,3545.35868089788,3488.55326529418,3513.71294937228,3290.78272727219,3375.90651136109,3390.04346958017,3458.67384163302,3705.75354200704,3687.05998314306,3500.91033896627,3501.44806113725,3475.62045759073,3604.43838461966,3537.08934988058,3556.41190549167,3192.2628825265,3336.12937349961,3352.15959938108,3565.05558796235,3675.3951322266,3689.9135310191,3490.77660041152,3464.06777845597,3394.91952151635,3603.72706832851,3586.98681628371,3555.91341728748,3196.8933377281,3366.93083744114,3469.35027389267,3613.37423311243,3662.51274119076,3693.89208658901,3534.87111055352,3456.86813265374,3385.43651730699,3641.77304302392,3608.75454527659,3581.31595361593,2535.10056840147,2530.60872126556,2513.46752579134,2535.41589696919,2533.97593409273,2496.27505667904,2495.18518071957,2524.45534980572,2546.28095187883
,79.5,3135.30712342868,3231.87530380882,3231.84574404793,3518.96708751181,3811.7887672545,3589.88544582221,3314.64445252294,3308.50688076625,3315.66805444241,3463.79117658813,3416.67559253776,3356.99426986435,3202.97169569205,3262.20288011408,3232.41671630121,3556.65214436065,3642.41810492321,3779.54492897657,3446.60411194265,3401.85568296021,3387.68770780227,3534.50301688664,3434.27897039199,3379.61557057624,3165.28003143136,3247.07012205216,3244.70754190665,3615.9028508116,3675.80117640501,3670.82853657491,3494.66592967622,3408.1694183963,3367.8057544578,3519.57921985566,3462.10507607181,3486.91613372583,3194.69285821596,3263.99515655447,3279.0924547866,3434.32286230912,3675.91363240361,3657.16767584463,3472.88145632025,3473.9479445501,3448.64165943144,3576.0200415334,3509.3528733029,3527.45782022542,3105.93313319423,3229.64074193767,3241.10957452157,3537.67568563332,3645.86117040374,3661.08090835632,3462.63737917275,3437.48130104256,3369.39386663519,3575.44669526984,3557.53916165985,3528.06799557779,3110.66317795875,3257.32189050657,3356.00713911709,3584.48101477475,3633.5583978651,3664.13054997464,3506.1198455077,3429.71822069351,3360.71591501905,3612.92989638593,3579.897742459,3553.82441552452,2533.2506008696,2528.92062963701,2511.85688732814,2533.38911319037,2531.48968715017,2494.78421483749,2494.84956583062,2523.15402557129,2543.9753487995
,80,3028.06541392273,3103.08922304926,3102.24081922046,3491.98540744906,3779.8052954292,3561.94032765059,3289.79829115229,3284.36233577684,3291.96477936629,3438.57694698937,3391.55787504878,3335.5583034255,3077.8720268098,3128.57420505008,3096.78767196152,3528.70634221398,3613.27607923931,3747.514609972,3419.38815782234,3375.43124310673,3362.19268968971,3507.98489219467,3408.77296457242,3356.84793922211,3042.92227627539,3107.07501678825,3102.22018254214,3586.64870823075,3646.01222550945,3641.98303462015,3466.91834710807,3382.87165251323,3343.4427491354,3494.70034392466,3435.88735416506,3460.2353046695,3072.08655905638,3123.17926563107,3140.67936440353,3410.11814970591,3646.60286505853,3627.78881526726,3445.50226267298,3446.98571964849,3421.4485285949,3548.16074483034,3482.6388064513,3499.04565181673,2997.07027268799,3094.90811170928,3101.84109772059,3510.19541430159,3616.92409524482,3632.92975138458,3435.21576960728,3411.59436706444,3343.8275634263,3547.69286621654,3528.71571161458,3500.85371076142,3001.67149241146,3119.38181449423,3215.09318249831,3556.30863481365,3605.40499915016,3634.5164914647,3477.78600437396,3402.35497951832,3335.98906353266,3584.79079587257,3551.61085448344,3526.6633694585,2531.62349033236,2527.10413722218,2510.55460733138,2531.15248570756,2529.22209204753,2493.37656614838,2494.18451000826,2522.08674763718,2542.02105285587
,80.5,2901.6075770678,2954.84158891813,2954.55180518378,3465.53764479801,3748.63139035955,3534.0962820521,3265.32309796091,3260.64613596884,3268.49028840755,3413.84734622182,3366.47520552842,3313.10187468202,2935.31873635357,2977.52397168807,2944.23160155317,3500.88833764093,3584.67048852234,3715.98015169288,3392.0712568716,3348.93278982917,3336.11159279657,3481.84446382434,3383.87627130594,3333.76569119279,2903.41266263442,2949.36539390122,2943.05671756721,3557.31406113042,3616.5396541958,3613.37835226462,3438.51158179301,3357.11764990276,3318.36265936361,3470.12799301746,3409.54352031034,3433.99400084831,2930.95377401895,2963.31743883775,2985.33086526049,3386.21048455704,3617.64616720208,3598.58531842557,3417.25686039702,3419.3983159535,3393.32954885743,3520.94178992595,3456.41004532934,3470.56507165624,2872.31811802377,2941.5030765968,2944.62031871411,3482.9322354096,3588.05608726564,3604.97204066064,3407.39619476668,3385.07864670788,3317.65801245737,3520.4238063603,3500.45706552115,3474.0937886181,2877.00965670575,2962.8071933446,3057.63342345635,3528.21333463205,3577.42670834788,3605.02447757152,3448.99765221181,3374.20586812863,3310.80458339195,3556.91591760371,3523.6714226633,3500.00962076292,2529.89247012556,2525.24951184631,2509.18957629301,2529.10493836707,2527.18432662115,2492.06341893871,2493.4687759086,2521.0292026073,2540.34887997591
,81,2772.17742677816,2806.50507612784,2808.70819918541,3438.92931498028,3717.82321641172,3506.52571837585,3238.70719412697,3234.55531351062,3242.0856373162,3389.48937263214,3341.88949731958,3290.14180539974,2793.88890809018,2829.04838624127,2795.66630970043,3473.46429394603,3556.48814755801,3684.9527588151,3361.61071994562,3319.31097299842,3306.72074790022,3455.67073065465,3359.66661822431,3310.21208347049,2765.25875046581,2795.04961941049,2788.57611091838,3528.11612976106,3587.0563857012,3584.55672313251,3406.34036557512,3327.66264988252,3289.43626013336,3445.3372790253,3383.01551413018,3407.93623471735,2789.26842873463,2805.52432967535,2833.29936137011,3362.4512881329,3589.17568699895,3569.59339990477,3385.50441062309,3388.04899266323,3361.33868436661,3493.32758528712,3430.24516521242,3442.24330618398,2747.62379110576,2789.61365191476,2790.8673979554,3455.57184985669,3559.18988515089,3577.25382797483,3375.90896378709,3354.63044607055,3287.98163899496,3493.45571624479,3472.8298095741,3447.68226808881,2752.43332609426,2807.87603820102,2903.93754296253,3499.9711627047,3549.70239096701,3575.40083236853,3415.07719148976,3342.32952305608,3281.21220703895,3529.14344912977,3496.07453435774,3473.53218391868,2527.9267372785,2523.60951643136,2507.79864144822,2527.22888845131,2525.59710983204,2490.91534284535,2492.42408215066,2519.79622505475,2538.80289898641
,81.5,2659.75575548364,2680.42787320143,2685.95417151252,3412.09798256473,3686.82749295843,3478.63930458295,3202.32422972817,3198.67514300617,3205.36640565248,3364.74896978179,3316.8099162031,3266.25508963816,2674.52590549472,2704.86556774051,2672.21919846774,3445.31158102723,3528.53207264683,3653.86904905208,3319.54324663692,3278.12411332338,3265.2423234037,3429.29060494789,3335.21100098227,3286.267488903,2649.5138770268,2666.78393190085,2661.11879848763,3498.10519877595,3557.34993687666,3555.4042106982,3361.08600909937,3286.20296217818,3248.08618236332,3419.98867927056,3356.6074117754,3382.12788435545,2668.38825966645,2673.0270512292,2706.9492323635,3338.52684371841,3560.59271619787,3540.06762606832,3341.03574909088,3343.75786698522,3317.52972681697,3465.16299386311,3403.86731834457,3413.72179163862,2641.76425639438,2661.56079955798,2662.78803132312,3427.68224617765,3529.61791348944,3548.65175241485,3331.71747121122,3311.57102742543,3246.670029663,3466.01112243628,3445.24747142195,3421.42637042396,2646.11938251296,2677.50273402135,2776.17234421374,3471.02531370741,3521.24310328205,3545.49672402315,3366.90725739499,3297.22183320417,3239.85183782328,3500.79662036806,3468.2043350392,3446.53742266516,2526.30463752149,2521.89423140466,2506.28975433989,2525.3839876289,2524.18947898919,2489.89255929677,2491.04400536629,2518.32021629503,2537.27965859179
,82,2575.39561711138,2587.32113906258,2596.03131661649,3384.01513640714,3654.63210236512,3449.40713363033,3147.20634989593,3144.10445909495,3149.82549349967,3338.86495193604,3290.73032910391,3241.34625481921,2587.13307211426,2614.5026610386,2583.17903055636,3415.32673384103,3499.0379107,3621.03893805247,3256.25343258694,3215.49994372611,3203.1489391143,3401.39519329095,3309.14470558846,3261.48337431709,2565.08756794421,2574.1558295971,2569.27045155986,3466.03117613375,3525.22448456771,3524.20546193727,3293.36340736709,3223.78680777183,3185.76611307011,3392.34700854264,3328.62368583475,3355.21354708252,2578.98480758428,2576.53397560555,2615.56110353191,3312.37077568435,3530.04949584309,3508.35720505965,3273.76379799268,3276.64391166582,3252.15550822323,3435.40722917332,3375.83323148603,3384.14891426099,2563.77914962353,2567.67693172746,2570.11017669893,3397.66849742975,3497.71731792968,3517.50737651573,3264.65980254693,3246.28026357833,3184.50702080916,3436.33411604724,3416.33379976704,3394.3427948408,2567.8763426597,2582.33599378103,2683.51129041128,3440.09219548885,3490.03595490923,3513.01455257503,3294.74770731484,3230.37380171771,3177.93053979944,3470.50792749363,3439.09390377746,3418.3305910983,2524.52809383032,2520.17874790337,2504.59984516172,2523.47409805143,2523.03206942846,2489.12336899207,2489.42557026686,2516.5563192399,2535.66324158986
,82.5,2520.05622145941,2527.62294065131,2539.35873696306,3349.33938423442,3616.04969286254,3414.50754860544,3069.17522091282,3066.72477824439,3071.81907780372,3307.05856091521,3259.53091283157,3212.33283643645,2531.85448171628,2558.23282660339,2528.1681992341,3377.13211779054,3461.26606320271,3580.68810526259,3167.48646108352,3127.91568050268,3116.67952464841,3365.56097344701,3276.37096751377,3231.54731811293,2511.98615742488,2516.62332004178,2512.65163900892,3425.0377326757,3483.91990213931,3485.14276574804,3199.21275036271,3137.15831998253,3099.35539938688,3355.92740428349,3293.82744697976,3322.91229075446,2521.87876284609,2516.06147769753,2558.7631531758,3277.92222424687,3490.84934069439,3468.02803983553,3180.06380704398,3182.66408573477,3161.93714661193,3398.16828360923,3341.4685516692,3349.95920195954,2514.0488736506,2508.5180873953,2512.54686092155,3358.63087470485,3456.27466342322,3476.82673324991,3170.90730429631,3155.16759079571,3098.71368124499,3398.55671905956,3381.59435755481,3361.88955341356,2518.15501294803,2522.64568222753,2626.06535955234,3398.64504092749,3448.41070298443,3470.65294290182,3195.41263749932,3139.08506964427,3092.70755735518,3430.78347562944,3402.33519356928,3383.78684394192,2522.71830932912,2518.75902708688,2502.81482056314,2521.89837908651,2522.00324385117,2488.61432646831,2488.19748692191,2514.74907488721,2533.55829062094
,83,2491.4232399151,2497.69527465991,2511.31026251675,3294.46264541049,3557.28868189597,3360.47415550325,2968.65972495108,2967.05706828801,2971.93838305228,3256.52972073408,3211.35715736581,3168.74972572383,2504.36086573239,2530.81415321517,2501.66249950401,3316.45594839721,3400.56951343031,3517.10010592211,3054.67471327213,3016.57643500613,3007.15455353193,3308.93317203937,3224.63306518938,3185.29521071077,2486.04427827511,2488.81836809002,2485.71346691789,3360.60055163601,3418.59953216424,3423.89901165095,3080.20280362604,3027.83128727844,2990.34037137586,3298.45766444388,3239.56381331324,3273.4184904084,2493.04326938139,2486.35811944239,2530.88991020818,3222.79209104331,3428.78253814678,3404.74122434734,3061.29569782645,3063.56138696858,3047.78912881989,3340.26011484101,3288.64938624752,3298.39624737847,2488.97712587741,2479.63241163364,2484.60860503865,3297.29007231308,3391.53022936227,3413.05750557604,3052.4400894775,3040.21294640133,2990.87244332154,3339.36163490296,3328.7572894818,3312.13058859199,2493.03322045645,2493.26589139615,2597.73110314117,3334.28479239859,3383.54844777655,3404.63037051539,3070.91937119933,3025.0972696639,2985.95360524386,3368.48914574696,3344.84186483273,3329.64483258974,2521.30758326784,2517.65906580724,2501.2280668004,2520.35342245634,2520.85269282078,2488.22298460567,2487.18934038369,2513.05077257305,2531.55501919836
