,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,H1,H2,H3,H4,H5,H6,H7,H8,H9
,83,2588.04586511841,2585.22174779238,2562.01278243212,3387.00937225671,3696.47902834934,3460.31148079461,2524.61281184753,2529.97412368375,2535.11691846732,3347.60726961884,3266.19226671857,3222.04085271003,2594.76027441224,2733.58181643758,2565.93860997568,3394.75928578495,3447.51755792947,3618.22496824946,2563.79887807981,2540.2234651807,2537.68975884977,3392.48551240276,3302.57594444531,3228.73741764394,2553.41636022986,2557.54719321685,2544.56529044964,3447.83653127101,3484.74325613806,3509.80076547456,2571.59393139667,2571.65831499238,2527.28774889935,3358.44735654641,3313.14191056306,3287.1330357124,2554.13996362274,2559.5144661802,2607.00143362824,3401.23073528734,3516.19217385299,3476.79453041275,2536.77553773148,2554.5117691708,2549.421973513,3339.21797857414,3328.07575734594,3326.06571058964,2555.48567105993,2548.28855588028,2548.73548119969,3433.0500572942,3468.55829775814,3502.19326373056,2535.91631309817,2541.51108061856,2524.84140423438,3366.53331122454,3384.59251472401,3356.15355417483,2570.16428231028,2556.91930921305,2676.34478076127,3432.59228795957,3428.75876445073,3433.32212166479,2542.10641218811,2555.0778921045,2545.86757948088,3392.933267794,3377.98655238213,3379.8689974903,2538.0135681867,2504.79698666266,2493.34653359825,2525.8354767601,2502.75776543845,2485.28772788614,2485.85313282653,2502.29235021005,2505.5233109054
,83.5,2544.6559541537,2541.45583420962,2521.72666889568,3302.36755947702,3605.01147415838,3375.20764935179,2505.43349016572,2511.24931692061,2517.91610561036,3269.08987890802,3191.89947001676,3154.80264539954,2554.75706759152,2691.39009237617,2527.60733439281,3305.31517309051,3358.35528520814,3519.19077418134,2544.16530933629,2521.22595095618,2519.78641358248,3304.51289582796,3223.08211864263,3158.45385828118,2515.1879714341,2517.40921439923,2505.70560142066,3352.35942262353,3387.44996567745,3415.8788191713,2550.85398179832,2553.44764104685,2510.10585839242,3273.70878987516,3231.26695202664,3214.4284773601,2514.8266121338,2517.27666924036,2567.76922226827,3309.17906145234,3420.79761436565,3382.54983546151,2517.60147584396,2535.57191390917,2531.67963815078,3257.69472909274,3248.86705457044,3250.53013292896,2516.93797278315,2507.81661232161,2509.37430931498,3337.24739400432,3372.25777895082,3407.93407310394,2517.57122097324,2523.19598207518,2507.75027780999,3280.80378671495,3303.22996228159,3280.3434551139,2530.87353017436,2515.90952366391,2637.70622381947,3333.67815061347,3334.08218097556,3339.65140585707,2523.99480582258,2538.85274466986,2529.45941128295,3303.88285484335,3291.02562600595,3298.58871375301,2530.97076444491,2501.94389030448,2491.01276053374,2524.39189118038,2501.35868081139,2484.25571089921,2485.49526425207,2500.81478270592,2504.54096600473
,84,2524.42287941528,2522.33674901316,2504.92566854053,3188.76228092539,3483.87730418415,3259.59201435979,2498.35511532508,2504.10544454882,2512.02331859875,3163.76390265387,3092.17712365665,3063.32662702948,2536.75833910434,2672.2765221045,2511.38855086613,3186.33823687686,3239.20133371728,3386.62189930715,2536.90936166023,2514.29856547847,2513.38771897664,3188.0910767903,3117.14435886562,3062.87247493849,2498.47783250232,2500.70618042041,2489.75783516537,3225.86035880427,3257.75724148783,3290.46105626213,2542.93833949431,2546.79405644921,2503.37943873164,3161.79055012256,3121.46479150565,3116.38467858029,2497.54867068322,2499.02902921374,2550.87098567198,3186.96783866657,3293.40073093407,3256.42850633141,2510.47860758866,2528.78516868779,2524.85104722374,3148.57963884223,3142.47139966902,3146.07471591372,2499.38091681265,2489.99818668097,2492.95570762406,3210.13626518729,3244.59100521257,3282.35177835134,2510.97304279565,2516.28829628342,2501.39484130322,3166.8264816285,3195.04731665661,3175.8626195613,2513.36656327994,2498.48683488729,2620.73004902519,3203.47689037829,3209.37317719309,3216.41417819463,2517.48847650098,2532.73872907514,2523.60704003399,3185.37077602253,3175.11030782315,3187.99740521303,2528.77258296521,2500.51865849272,2490.53632291778,2522.92376700007,2500.1054044234,2483.64490715292,2484.90073416811,2499.16984926971,2503.69453270384
,84.5,2517.13689318972,2516.13773640223,2499.58445437135,3049.26511935455,3336.05416570428,3116.11298599741,2495.99085137504,2501.48541216816,2510.01696583153,3033.50995459255,2969.41288885686,2949.59613281222,2530.31416747113,2664.52690855679,2506.14257126906,3040.73314338341,3093.21884632667,3223.60967831597,2533.56571352772,2511.81394466767,2511.01121648387,3046.38826338255,2987.56696093712,2943.49895821574,2492.94726346413,2495.57950403973,2484.31680985264,3070.88673780192,3098.73768032955,3136.71975327271,2539.57409356417,2544.33034149879,2500.15659205822,3025.05824654836,2986.92327532225,2994.4493491286,2491.73199443921,2493.0467478254,2544.61119295738,3037.81033546589,3136.94947533855,3100.97340372752,2507.82671040854,2526.11989127573,2521.90762767674,3014.7458108033,3011.26133509117,3015.04053319312,2493.03717179333,2483.60945318711,2487.7344100847,3055.22050023421,3088.43506102567,3128.82193120279,2508.27891535462,2513.23277271571,2499.05212299774,3027.380000915,3062.26262337082,3044.88130259987,2507.09589744557,2492.77326693138,2614.29199897423,3045.56984424926,3058.35964894122,3067.36034899242,2514.80284650089,2530.19645105097,2521.42216349746,3041.01414142043,3033.11113633003,3049.88745344346,2527.40355224903,2499.5055928472,2489.87562462864,2521.47602963519,2499.25651472843,2482.95946462639,2484.32042179098,2497.83458093072,2503.11982371645
,85,2514.00012488531,2514.08527293047,2497.93008427256,2893.69763162365,3172.53969445192,2954.95425623291,2494.8069368039,2499.73662589001,2509.04277656865,2888.27013527986,2832.73245722103,2820.99980208916,2527.24122447932,2660.50800992551,2504.20706870676,2880.51157140658,2932.81499868261,3042.97437339947,2531.84001564407,2510.15785830972,2509.45931898507,2891.15548202725,2844.28439963976,2808.76250493308,2491.16904079628,2494.10889810616,2482.21833438354,2901.41374442562,2923.83106362756,2967.42453687257,2537.69164347462,2542.68385581362,2498.08456226198,2875.93185923482,2838.06784273294,2856.5986308822,2489.59837056013,2490.88413869189,2541.76905787972,2875.44974480341,2964.70313902456,2929.3957765663,2506.62544879966,2524.57745945917,2520.14420165556,2866.81122198196,2864.49451046384,2864.56215560225,2490.67771526546,2480.88990570144,2485.8381462988,2887.15461883009,2918.46642756957,2960.91383256292,2506.31131915243,2511.13256582736,2497.69811092788,2874.95408526314,2915.02152176565,2895.28121933595,2504.51201237779,2490.62897804898,2610.96447951016,2876.16673322812,2895.89179810605,2907.41587942453,2513.5605374339,2528.32025269941,2520.09589871719,2884.53407601916,2876.65881438389,2895.08728719477,2526.10006495387,2498.43765895544,2488.9814029661,2519.85065806541,2498.62315249197,2482.39401867653,2483.53208794061,2496.60979358252,2502.4240567896
,85.5,2512.07740037611,2513.1610437505,2497.24140429293,2751.94532099887,3023.77320757866,2806.3469241545,2493.94815258183,2498.12014431885,2507.77759422021,2756.05268616571,2707.52346428227,2699.18380604219,2524.91116113333,2657.54289153138,2503.10636133447,2736.08579516493,2788.09499029032,2878.79595631503,2530.33503611902,2508.60215361526,2507.98945672177,2752.05435471875,2714.56659983908,2683.22670413741,2490.25344004972,2493.68473833348,2480.85898007199,2749.2758661561,2765.69621993434,2813.88197690585,2536.50029398648,2541.08866144715,2496.73868482365,2742.62850151203,2702.99139727841,2727.62258192092,2488.11627762126,2489.62131605218,2539.4475643536,2729.90128208368,2808.49065271259,2773.32960503046,2505.5809053959,2523.44073709317,2518.52801043001,2732.62347921676,2728.91500856815,2720.74813615081,2489.44014232737,2479.23469255654,2484.84387593032,2736.87199424859,2765.56696374159,2809.71861974557,2504.62786508765,2509.95763400726,2496.51535472068,2737.54124748584,2779.73042951613,2752.91907898941,2502.88661600544,2489.48130880448,2608.15476180461,2726.544702736,2751.90405853372,2765.89168411874,2512.59756254314,2526.46861962113,2518.9226216943,2744.95982394822,2734.14113003186,2750.01741418556,2524.81874198769,2497.47482892925,2488.11736486284,2517.84067048488,2497.70951465454,2482.04421656997,2482.58751347929,2495.43155895914,2501.52995927462
,86,2510.443521454,2512.17122233705,2496.93654237053,2641.43630820557,2907.77354002723,2689.32265144202,2492.99745790103,2496.95077031973,2506.75465684838,2652.90718435858,2609.3346271403,2602.10012177834,2523.12839246366,2655.11341427597,2502.5229197904,2624.00590276229,2675.92337870842,2750.72756251475,2529.05820310239,2506.98760153687,2506.19788957282,2644.90044508336,2613.56023861044,2583.78035520103,2489.57536000551,2493.36094889187,2479.89110219062,2631.88405877658,2643.35390915952,2694.48203844303,2535.91390150545,2539.59567597501,2495.76729182477,2640.05358270424,2597.86078548942,2625.19763939172,2486.76869229115,2488.47161615582,2537.47868342835,2617.6040223419,2687.20780771277,2651.94426405924,2504.93691539108,2522.11546025246,2517.10854756202,2628.04649330423,2622.52875508846,2605.04606650353,2488.52914707378,2477.92732069033,2483.97537575715,2621.06660321551,2647.68504383125,2692.95047316689,2503.3408260694,2509.03503512001,2495.65115756321,2630.90818396069,2673.56268937515,2638.83301964488,2501.35585318344,2488.64735623036,2605.73922088583,2611.95381723444,2641.47027139866,2657.68909618152,2511.5581102064,2524.57000126271,2517.73005712159,2636.8124408939,2623.4882856355,2634.89498793653,2523.37167236606,2496.68621706518,2487.33639302116,2515.89030709991,2496.97350905161,2481.62192017722,2481.59779439753,2494.22665685551,2500.82291829604
,86.5,2508.88119123706,2511.10847884332,2496.30342264929,2564.69002502684,2826.94302114102,2607.82047960091,2491.95076477207,2495.95169002908,2505.26764731643,2581.21914963453,2541.08013876063,2533.6854615321,2521.65430231761,2652.75849513393,2501.80721738568,2546.93303997024,2598.66674485219,2661.67806904784,2528.09574964449,2505.60879986845,2504.56518243891,2571.13344624067,2543.56237698479,2514.13417113421,2488.82808155687,2492.66163136088,2479.01092127743,2551.20554952608,2559.05663988128,2612.45280696495,2535.24976531275,2537.9274390879,2495.00608704686,2569.75381534984,2525.22777897022,2553.0750972931,2485.54071561528,2487.66825757314,2535.6824588686,2540.72749493245,2603.30376318807,2567.90139941676,2504.3659419419,2520.94388921546,2515.68110882916,2555.59127417515,2548.08091161631,2522.57190803512,2487.94152683714,2477.16996110084,2482.77205341797,2541.98222404428,2566.7229112019,2612.73412217456,2502.04240809407,2508.1683712892,2494.76569879143,2557.46316048714,2599.34512168252,2557.9189898677,2500.00223150052,2487.83206565051,2603.52001379911,2534.35222302078,2566.48347760992,2584.30615354225,2510.72826885313,2522.9051905777,2516.15091142813,2563.27592285638,2546.94217686584,2553.66706088783,2521.74015415264,2495.87640447641,2486.67293891572,2514.19786052082,2496.12012713336,2481.13357923279,2480.76206475543,2493.16896305823,2499.96712092172
,87,2507.88911043991,2510.13228621452,2495.73729190305,2520.70164673853,2779.86982145594,2560.49851265481,2491.10686702558,2494.72630825852,2503.79299912904,2540.02763979609,2501.68569473135,2492.80789913824,2520.32154827906,2650.66107704972,2500.96988338265,2503.48200968193,2555.11756433156,2610.5537355955,2527.65915536948,2504.2135851703,2503.11560489664,2529.54568266121,2503.28517054274,2473.35452713185,2487.99042498219,2491.77432713169,2478.47885994235,2506.22300258403,2511.74667087697,2565.69248231933,2534.68772485899,2536.19063250232,2494.54655498592,2530.89910315078,2483.50481308989,2510.74746908703,2484.52720518753,2487.05112540948,2534.09759444116,2497.82075043933,2555.73318826736,2520.29282123749,2503.51177254973,2519.93364155553,2514.31776733775,2514.12673872067,2504.63744812827,2472.49390963389,2487.00248518835,2476.58820150868,2481.70027930819,2498.22605731118,2521.79024223667,2567.767053836,2500.97696667065,2507.73302993438,2493.63756523063,2515.77422236915,2556.28083898143,2509.03691655767,2499.20223155451,2487.21202679074,2601.38245102466,2492.15861340029,2525.13413752718,2544.10272334347,2509.97199710646,2521.19123807945,2514.52690737529,2522.40118232423,2503.22151549359,2505.92685568532,2520.14485211458,2494.80640074952,2486.12379676065,2512.73997794291,2495.00217480979,2480.74967380555,2479.9588908112,2492.01302441982,2499.02721280697
,87.5,2507.34784497412,2509.43690950993,2494.95062339937,2504.15799667829,2760.76572550014,2542.33806619535,2490.17910732603,2493.74642499753,2502.30526502455,2524.25005569563,2486.32101642423,2475.38306097268,2519.15908001601,2648.42221647788,2500.09460524131,2487.50773453668,2538.83029347431,2590.72045174034,2527.02989066924,2503.17709163206,2502.09183042481,2514.15935918522,2487.8704311978,2456.87128552641,2486.99535634335,2490.83698748234,2477.83222074461,2489.57589693823,2494.18859360049,2547.91691558535,2533.79575565334,2534.78860235644,2494.13921980271,2516.79599830913,2467.30467434992,2493.63036822751,2483.46380214456,2486.39229429978,2532.65981833606,2481.7680976681,2537.45623697234,2502.29264208101,2502.3585419633,2518.9876035876,2512.88372545355,2498.21740380804,2487.67613432387,2450.94327423044,2486.15169754009,2475.91080422803,2480.94565017331,2481.95699513036,2504.90295283687,2551.05254966699,2500.28286015937,2507.45437684251,2492.52024833179,2499.81932452402,2539.15300835935,2488.35225621543,2498.49210927831,2486.70502746261,2599.3869970855,2476.97045154985,2509.73508688319,2529.25894359435,2508.76028508721,2519.63876833711,2513.22866214028,2507.21714095266,2486.38033844434,2485.92362828242,2518.69946825032,2494.12092141907,2485.60068840254,2511.77088123482,2493.92307679934,2480.14700026791,2478.94773905213,2490.88463491297,2498.23955859122
