"Latest: Time (min)","Latest: Potential (V)"
0,1.00646972656
0.0166666666667,1.00830078125
0.0333333333333,0.661926269531
0.05,0.126953125
0.0666666666667,0.564575195313
0.0833333333333,0.977172851563
0.1,0.534362792969
0.116666666667,-0.0634765625
0.133333333333,0.46630859375
0.15,0.833435058594
0.166666666667,1.00646972656
0.183333333333,1.00921630859
0.2,1.00769042969
0.216666666667,1.00646972656
0.233333333333,1.00891113281
0.25,1.00769042969
0.266666666667,1.00860595703
0.283333333333,1.00769042969
0.3,1.00708007813
0.316666666667,1.005859375
0.333333333333,1.00646972656
0.35,1.00769042969
0.366666666667,1.00646972656
0.383333333333,1.00769042969
0.4,1.00921630859
0.416666666667,1.00769042969
0.433333333333,1.00769042969
0.45,1.00830078125
0.466666666667,1.00830078125
0.483333333333,1.00860595703
0.5,1.00769042969
0.516666666667,1.005859375
0.533333333333,1.00646972656
0.55,1.005859375
0.566666666667,1.00646972656
0.583333333333,1.00769042969
0.6,1.00830078125
0.616666666667,1.005859375
0.633333333333,1.00646972656
0.65,1.005859375
0.666666666667,1.00646972656
0.683333333333,1.00646972656
0.7,1.00708007813
0.716666666667,1.005859375
0.733333333333,1.005859375
0.75,1.00646972656
0.766666666667,1.005859375
0.783333333333,1.00708007813
0.8,1.00646972656
0.816666666667,1.00708007813
0.833333333333,0.99853515625
0.85,0.950317382813
0.866666666667,0.881042480469
0.883333333333,0.8154296875
0.9,0.754089355469
0.916666666667,0.70068359375
0.933333333333,0.651245117188
0.95,0.610656738281
0.966666666667,0.578918457031
0.983333333333,0.54931640625
1,0.523071289063
1.01666666667,0.498962402344
1.03333333333,0.479736328125
1.05,0.469665527344
1.06666666667,0.460205078125
1.08333333333,0.452270507813
1.1,0.450134277344
1.11666666667,0.450744628906
1.13333333333,0.451049804688
1.15,0.458374023438
1.16666666667,0.469665527344
1.18333333333,0.488891601563
1.2,0.516967773438
1.21666666667,0.555114746094
1.23333333333,0.606384277344
1.25,0.672607421875
1.26666666667,0.750732421875
1.28333333333,0.832214355469
1.3,0.896911621094
1.31666666667,0.94482421875
1.33333333333,0.960998535156
1.35,0.949096679688
1.36666666667,0.908813476563
1.38333333333,0.850219726563
1.4,0.782775878906
1.41666666667,0.712585449219
1.43333333333,0.650634765625
1.45,0.595703125
1.46666666667,0.549621582031
1.48333333333,0.509033203125
1.5,0.478210449219
1.51666666667,0.454406738281
1.53333333333,0.436096191406
1.55,0.421447753906
1.56666666667,0.409545898438
1.58333333333,0.400695800781
1.6,0.394897460938
1.61666666667,0.389404296875
1.63333333333,0.387573242188
1.65,0.390930175781
1.66666666667,0.392150878906
1.68333333333,0.397033691406
1.7,0.402221679688
1.71666666667,0.410766601563
1.73333333333,0.418395996094
1.75,0.425415039063
1.76666666667,0.438232421875
1.78333333333,0.452880859375
1.8,0.471496582031
1.81666666667,0.489196777344
1.83333333333,0.5078125
1.85,0.531005859375
1.86666666667,0.555114746094
1.88333333333,0.587158203125
1.9,0.633850097656
1.91666666667,0.694580078125
