"Latest: Time (min)","Latest: Potential (V)"
0,0.116882324219
0.0166666666667,0.118408203125
0.0333333333333,0.131225585938
0.05,0.380859375
0.0666666666667,0.5029296875
0.0833333333333,0.376281738281
0.1,0.353393554688
0.116666666667,0.396118164063
0.133333333333,0.199279785156
0.15,0.278625488281
0.166666666667,0.477600097656
0.183333333333,0.356750488281
0.2,0.301208496094
0.216666666667,0.185241699219
0.233333333333,0.23681640625
0.25,0.660400390625
0.266666666667,1.00646972656
0.283333333333,1.005859375
0.3,1.005859375
0.316666666667,1.00708007813
0.333333333333,1.00646972656
0.35,1.00708007813
0.366666666667,1.00708007813
0.383333333333,1.00708007813
0.4,1.00646972656
0.416666666667,1.00646972656
0.433333333333,1.00708007813
0.45,1.00646972656
0.466666666667,1.00708007813
0.483333333333,1.00646972656
0.5,1.00646972656
0.516666666667,1.00708007813
0.533333333333,1.00708007813
0.55,1.00769042969
0.566666666667,1.00769042969
0.583333333333,1.00708007813
0.6,1.00769042969
0.616666666667,1.00646972656
0.633333333333,1.005859375
0.65,1.005859375
0.666666666667,1.005859375
0.683333333333,1.00646972656
0.7,1.00646972656
0.716666666667,1.00646972656
0.733333333333,1.005859375
0.75,1.005859375
0.766666666667,1.005859375
0.783333333333,1.005859375
0.8,1.00036621094
0.816666666667,0.93505859375
0.833333333333,0.820007324219
0.85,0.727233886719
0.866666666667,0.654602050781
0.883333333333,0.591125488281
0.9,0.533752441406
0.916666666667,0.488891601563
0.933333333333,0.449523925781
0.95,0.414123535156
0.966666666667,0.379943847656
0.983333333333,0.35400390625
1,0.328063964844
1.01666666667,0.304565429688
1.03333333333,0.280151367188
1.05,0.258483886719
1.06666666667,0.242004394531
1.08333333333,0.226745605469
1.1,0.215148925781
1.11666666667,0.203857421875
1.13333333333,0.193176269531
1.15,0.187072753906
1.16666666667,0.179138183594
1.18333333333,0.172424316406
1.2,0.164794921875
1.21666666667,0.159301757813
1.23333333333,0.155029296875
1.25,0.150451660156
1.26666666667,0.148010253906
1.28333333333,0.146484375
1.3,0.145874023438
1.31666666667,0.145874023438
1.33333333333,0.148315429688
1.35,0.154724121094
1.36666666667,0.160522460938
1.38333333333,0.169982910156
1.4,0.181884765625
1.41666666667,0.197143554688
1.43333333333,0.211181640625
1.45,0.223999023438
1.46666666667,0.233764648438
1.48333333333,0.237426757813
1.5,0.237426757813
1.51666666667,0.235900878906
1.53333333333,0.225524902344
1.55,0.213317871094
1.56666666667,0.200500488281
1.58333333333,0.187072753906
1.6,0.172424316406
1.61666666667,0.160522460938
1.63333333333,0.149841308594
1.65,0.141906738281
1.66666666667,0.133056640625
1.68333333333,0.12451171875
1.7,0.116271972656
1.71666666667,0.113220214844
1.73333333333,0.10986328125
1.75,0.107727050781
1.76666666667,0.10498046875
1.78333333333,0.101928710938
1.8,0.100402832031
1.81666666667,0.100402832031
1.83333333333,0.101013183594
1.85,0.101623535156
1.86666666667,0.10498046875
1.88333333333,0.104370117188
1.9,0.105895996094
1.91666666667,0.106506347656
1.93333333333,0.108337402344
1.95,0.10986328125
1.96666666667,0.115661621094
1.98333333333,0.122375488281
2,0.126342773438
2.01666666667,0.127868652344
2.03333333333,0.132446289063
2.05,0.140991210938
2.06666666667,0.149841308594
2.08333333333,0.161743164063
2.1,0.178527832031
2.11666666667,0.19775390625
2.13333333333,0.223999023438
2.15,0.249328613281
2.16666666667,0.272216796875
2.18333333333,0.290222167969
2.2,0.30517578125
2.21666666667,0.316772460938
2.23333333333,0.325622558594
2.25,0.330200195313
2.26666666667,0.336608886719
2.28333333333,0.339965820313
2.3,0.342712402344
2.31666666667,0.342712402344
2.33333333333,0.338745117188
2.35,0.33935546875
2.36666666667,0.33935546875
2.38333333333,0.337524414063
2.4,0.33935546875
2.41666666667,0.343322753906
2.43333333333,0.348205566406
2.45,0.356750488281
2.46666666667,0.364990234375
2.48333333333,0.374145507813
2.5,0.385437011719
2.51666666667,0.3955078125
2.53333333333,0.406799316406
2.55,0.415344238281
2.56666666667,0.426635742188
2.58333333333,0.440979003906
2.6,0.462951660156
2.61666666667,0.501098632813
2.63333333333,0.563049316406
2.65,0.657043457031
2.66666666667,0.764770507813
2.68333333333,0.868835449219
2.7,0.951538085938
2.71666666667,0.998229980469
2.73333333333,1.005859375
2.75,0.985717773438
2.76666666667,0.940856933594
2.78333333333,0.878295898438
2.8,0.817565917969
2.81666666667,0.757446289063
2.83333333333,0.705871582031
2.85,0.655212402344
2.86666666667,0.607604980469
2.88333333333,0.567626953125
2.9,0.528259277344
2.91666666667,0.491027832031
2.93333333333,0.453491210938
2.95,0.421447753906
2.96666666667,0.390319824219
2.98333333333,0.362243652344
3,0.335998535156
3.01666666667,0.313415527344
3.03333333333,0.290832519531
3.05,0.271301269531
3.06666666667,0.253295898438
3.08333333333,0.23681640625
3.1,0.222778320313
3.11666666667,0.208435058594
3.13333333333,0.1953125
3.15,0.185241699219
3.16666666667,0.17578125
3.18333333333,0.166625976563
3.2,0.157165527344
3.21666666667,0.152587890625
3.23333333333,0.144653320313
3.25,0.140991210938
3.26666666667,0.137634277344
3.28333333333,0.131225585938
3.3,0.12939453125
3.31666666667,0.125122070313
3.33333333333,0.123596191406
3.35,0.120544433594
3.36666666667,0.119934082031
3.38333333333,0.117797851563
3.4,0.116271972656
3.41666666667,0.116271972656
3.43333333333,0.113830566406
3.45,0.115051269531
3.46666666667,0.116271972656
3.48333333333,0.11962890625
3.5,0.12451171875
3.51666666667,0.130615234375
3.53333333333,0.140991210938
3.55,0.159301757813
3.56666666667,0.186462402344
3.58333333333,0.227355957031
3.6,0.280456542969
3.61666666667,0.343322753906
3.63333333333,0.398864746094
3.65,0.442810058594
3.66666666667,0.462341308594
3.68333333333,0.46142578125
3.7,0.443725585938
3.71666666667,0.419006347656
3.73333333333,0.388793945313
3.75,0.360717773438
3.76666666667,0.335998535156
3.78333333333,0.314025878906
3.8,0.29541015625
3.81666666667,0.280456542969
3.83333333333,0.265502929688
3.85,0.25390625
3.86666666667,0.245361328125
3.88333333333,0.235900878906
3.9,0.229187011719
3.91666666667,0.221862792969
3.93333333333,0.215148925781
