,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,H1,H2,H3,H4,H5,H6,H7,H8,H9
,72,26.6014047988521,32.1114285877359,33.0840495424717,32.7764588704075,37.7700865159391,32.7369239765509,30.7887733847509,30.245934463706,30.6064819822982,29.8631711159962,33.3980275014491,24.7191735035423,32.3867460945019,32.6316704169712,33.1123255541049,33.0087279574273,33.6453861886746,38.0264090896709,34.7687542605232,33.3931727287689,32.3335154706544,32.0417604381419,28.8516759730838,28.1569950299994,30.6041029407944,34.6400797082762,35.3369543839083,35.3346827079754,35.5789499994775,35.7687573802708,35.9790132442913,31.0602239193951,31.0046067978782,29.5009130655834,30.2709046282922,32.0246997470225,32.4162476289755,36.4815967116925,36.2570931112156,26.0255959438307,35.2346961563161,37.0681785711971,36.4530833213394,35.5575285976975,34.3803026323455,37.0572986842054,32.7621152106531,33.2813899782312,27.4198358299681,33.4450251640097,35.0978623080983,30.5236826411405,35.1415867126971,34.3858277759977,35.6438289154211,34.0590797832467,32.1857335747434,34.2029295457235,36.0017406872632,33.5495317393213,26.0433998318238,34.7550039337954,36.6300229132013,33.7558834270557,34.6432784636659,36.4791122918213,37.5036443748622,34.4161933083835,29.5802251685417,34.46171230841,34.4651353618435,32.5814048816704,3.12912265612391,3.19527361814721,2.98875110537563,2.84731150207432,4.34654096697227,2.59241624768208,2.95756459252368,2.45636910256576,3.02786262512149
,72.5,57.6363770641784,69.5747619400927,71.68210734202,71.0156608858816,81.8351874512001,70.9300019491932,66.7090090002954,65.5328580046968,66.3140442949789,64.7035374179908,72.3623929198081,53.5582092576756,70.1712832047529,70.7019525701036,71.7433720338943,71.5189105744274,72.8983367421293,82.3905530276187,75.3323008977997,72.3518742456655,70.0559501864168,69.4238142826399,62.5119646083489,61.0068225649999,66.3088897050568,75.0535060345976,76.5634011651368,76.5584792006138,77.0877249988681,77.4989743239204,77.9545286959624,67.2971518253565,67.1766480620709,63.9186449754294,65.5869600279658,69.3868494518827,70.2352031961137,79.043459542003,78.5570350743029,56.388791211632,76.3418416720173,80.3143869042599,78.9816805295678,77.041311961677,74.4906557034143,80.2908138157775,70.984582956416,72.1096782861691,59.4096442982636,72.4642211886865,76.0453683342123,66.1346457224691,76.1401045441755,74.5026268479952,77.2282959834138,73.7946728637002,69.7357560786095,74.1063473490666,78.0037714890694,72.6906521018619,56.4273663022846,75.3025085232258,79.3650496452709,73.1377474252861,75.0604366712747,79.0380766322802,81.2578961455355,74.5684188348299,64.0904878651749,74.6670433348899,74.6744599506587,70.5930439102866,6.7797657549358,6.92309283931922,6.47562739498085,6.16917492116096,9.41750542844005,5.61690186997811,6.40805661713478,5.32213305555973,6.56036902109662
,73,53.2028095977023,64.2228571754683,66.1680990849397,65.552917740813,75.540173031877,65.4738479531005,61.5775467695045,60.4918689274124,61.2129639645948,59.7263422319905,66.7960550029009,49.4383470070861,64.7734921890018,65.2633408339398,66.2246511082101,66.0174559148571,67.290772377352,76.0528181793395,69.5375085210447,66.7863454575354,64.667030941307,64.0835208762811,57.70335194617,56.3139900599999,61.2082058815928,69.2801594165516,70.6739087678204,70.6693654159523,71.1578999989561,71.5375147605428,71.9580264885788,62.1204478387924,62.0092135957588,59.0018261311648,60.5418092565827,64.0493994940465,64.8324952579511,72.9631934233892,72.5141862224352,52.0511918876595,70.4693923126302,74.1363571423938,72.9061666426761,71.1150571953923,68.7606052646892,74.1145973684081,65.5242304213081,66.5627799564646,54.8396716599357,66.8900503280172,70.1957246161959,61.0473652822773,70.283173425392,68.7716555519963,71.2876578308443,68.1181595664915,64.3714671494848,68.405859091446,72.0034813745256,67.0990634786408,52.0867996636473,69.5100078675948,73.260045826405,67.5117668541093,69.2865569273296,72.9582245836451,75.007288749724,68.8323866167651,59.1604503370854,68.9234246168224,68.9302707236841,65.1628097633425,6.25824531224885,6.39054723629511,5.97750221075199,5.69462300414858,8.69308193394505,5.1848324953649,5.91512918504748,4.91273820513203,6.05572525024303
,73.5,53.2028095977005,64.2228571754616,66.1680990849394,65.5529177408027,75.5401730318906,65.4738479531079,61.5775467694972,60.4918689274147,61.2129639645921,59.7263422319979,66.7960550028973,49.4383470070811,64.7734921890107,65.2633408339351,66.2246511082072,66.0174559148526,67.2907723773476,76.0528181793346,69.5375085210328,66.7863454575332,64.6670309413199,64.0835208762776,57.7033519461656,56.313990059999,61.2082058815755,69.2801594165453,70.6739087678159,70.669365415951,71.1578999989595,71.5375147605449,71.9580264885798,62.1204478387834,62.0092135957507,59.0018261311733,60.5418092565834,64.0493994940472,64.832495257946,72.9631934233886,72.5141862224391,52.0511918876635,70.4693923126318,74.1363571423879,72.9061666426777,71.1150571953898,68.760605264688,74.114597368409,65.5242304213118,66.5627799564815,54.8396716599343,66.890050328008,70.1957246161895,61.0473652822757,70.2831734253843,68.7716555519935,71.2876578308325,68.1181595664914,64.3714671494931,68.4058590914416,72.0034813745291,67.0990634786288,52.086799663647,69.5100078676001,73.2600458263991,67.5117668541016,69.2865569273387,72.9582245836516,75.0072887497338,68.8323866167618,59.1604503370819,68.9234246168129,68.9302707236797,65.1628097633487,6.25824531225311,6.39054723630414,5.97750221074716,5.6946230041471,8.6930819339384,5.18483249535899,5.91512918505163,4.91273820513493,6.0557252502424
,74,53.2028095977224,64.2228571755359,66.1680990849452,65.5529177408868,75.5401730317857,65.4738479530466,61.5775467695398,60.4918689273964,61.2129639646315,59.726342231947,66.7960550029092,49.4383470071097,64.7734921889451,65.2633408339824,66.2246511082323,66.0174559148725,67.2907723773731,76.052818179379,69.5375085211459,66.7863454575597,64.6670309412224,64.0835208763158,57.7033519461942,56.3139900600021,61.2082058817003,69.2801594166036,70.6739087678387,70.6693654159496,71.1578999989366,71.5375147605321,71.9580264885756,62.1204478388501,62.0092135958018,59.0018261311103,60.5418092565956,64.0493994940313,64.8324952579901,72.9631934233892,72.5141862224041,52.0511918876369,70.4693923126367,74.1363571424351,72.9061666426741,71.1150571954189,68.7606052647034,74.114597368411,65.5242304212705,66.5627799563438,54.8396716599526,66.8900503281035,70.1957246162488,61.0473652823035,70.2831734254473,68.7716555520151,71.2876578309208,68.1181595664997,64.3714671494351,68.4058590914813,72.003481374506,67.0990634787419,52.0867996636467,69.5100078675533,73.2600458264308,67.5117668541665,69.2865569272733,72.9582245835896,75.0072887496681,68.8323866167964,59.1604503370987,68.9234246168737,68.9302707237202,65.1628097632874,6.25824531221792,6.39054723623502,5.9775022107811,5.69462300415938,8.69308193399223,5.18483249540111,5.91512918502002,4.91273820510958,6.05572525024854
,74.5,53.1247175708119,64.2376511734112,66.1877996686137,65.5557526188509,75.4701896912908,65.4412266229443,61.6387999399977,60.4895445906168,61.170597310055,59.6854127481964,66.9099165693686,49.4374548032171,64.7832519090149,65.304540954899,66.2365258906482,66.0013748774817,67.2083005333792,76.0020736487329,69.5170710797289,66.7432192740866,64.6502449404705,64.0545320962423,57.7905469085508,56.3108138309191,61.1375360712586,69.3541760474715,70.7396228383317,70.666033945315,71.1134985432346,71.5733590490916,72.0024879740575,62.0773409138205,61.9959664549147,58.9201057525231,60.5365397874106,64.1358653625609,64.8157435712748,72.9853123462775,72.5242418269237,51.9531643288279,70.3872812229895,74.1520731518392,72.930941319669,71.1612457757233,68.7401147512566,74.1409585933889,65.5302144690963,66.6132633083209,54.8555503964358,66.9298447968572,70.1565764881851,60.9534797345732,70.2771011461303,68.7333401959987,71.392809806021,68.1324222744394,64.4040078062212,68.4014920573161,71.9654951213937,67.0765712905094,52.09054250962,69.5286464209505,73.2371353803372,67.4803951952608,69.3314434743697,72.9797444976527,75.1030599434795,68.8699082523921,59.1651881684132,68.9459810079716,68.9796771380959,65.2369120402337,6.21733748584762,6.3775755024995,5.96511282389633,5.64938423722901,8.64326498602207,5.18284808892855,5.9780221961704,4.85511145294663,6.02868399347722
,75,53.676777823623,64.1517394712267,66.1363941041822,65.579528676853,75.9995740746963,65.7475291051665,61.2801492606555,60.510336555355,61.4802551841545,60.0358017324475,66.318915468781,49.5263271573392,64.8050610280252,65.0877643143243,66.2072297492866,66.1863403573309,67.8445477175931,76.4045853799634,69.8122483003849,67.0556674492942,64.8289979937387,64.3220391183839,57.2331524084816,56.4912112886281,61.7081862864117,68.9085159279091,70.3448612190787,70.7770886133113,71.5641977056515,71.3700802919087,71.825656565247,62.4220889237554,62.1412200076401,59.4902069468679,60.6371942832473,63.6427950585371,64.9569697117784,72.8562604403797,72.5194820030566,52.6156641546861,70.9999349845574,74.1743234501555,72.8887944555041,70.936660906627,68.9785487902727,74.0712666912073,65.5007212612038,66.3825684880507,54.7489349947602,66.7144330089784,70.5145249008225,61.5867570089089,70.3986499574399,69.0471216004445,70.776365756588,68.0770711501129,64.2424821749736,68.5462759757676,72.3985276446276,67.2916721850575,52.1247379623455,69.5337843690832,73.4449783009333,67.8122857105649,69.06568625929,72.8889648397557,74.5128517498333,68.7485960670878,59.1405842018262,68.8634428481971,68.6137144239395,64.8506030124477,6.51522910280704,6.50401183283918,6.08890187374368,5.96437678029429,9.02777960388943,5.20580253192185,5.55815928109934,5.28223861167703,6.24867810796235
,75.5,54.2746780514204,64.0328160348481,65.4806566748072,65.3800533400668,76.326381124051,65.5058651218164,60.5163646105867,60.6615309370578,61.8121625372436,59.929086896221,64.2697291098247,48.9828716537567,64.2011284059862,64.423758344848,65.8638174418154,65.8960300198476,68.1852678797255,76.5860103299805,68.9936478458926,67.478992493481,64.6849316550471,64.1895597192243,56.3520153502465,55.4540785444476,61.7757367255489,68.0208690864031,69.6126169542332,70.3079578781161,71.0571686825381,70.9002647427841,70.8224006597901,62.5391067570105,61.9295814643583,60.1643021309693,60.27607464148,62.4603005316885,65.0402263979898,72.7715654148767,72.0851152616355,53.4974216005741,71.4716552734521,73.298737263849,72.0198019382009,70.1296663883545,68.6247169400535,73.3494373961048,65.485209435231,65.2203374139028,54.658681382209,66.125024295183,70.3416770946936,62.4783471333535,70.0675646355654,69.099535843123,69.4136383162215,67.9027734474738,63.670158189729,67.8919492579029,71.6955572100976,67.2345667143828,51.7588814449122,68.5674977243453,73.3736398221843,67.3528755176357,68.6028440639059,72.4712630626256,73.5339271966773,67.7048128633816,59.2194290308438,68.2855373847943,68.5738576076184,63.5221562428164,6.78018517501357,6.3776580488568,5.92868634609749,6.28546175455273,9.17467424169513,5.23748985717532,4.97635411506292,5.48304038703128,6.19429979880334
,76,53.6521120626129,63.2419796065004,64.3346720787018,64.3309228882123,75.29985173599,64.5245950512237,59.131827298701,59.6168056831104,60.9526352556775,59.1610522438713,61.8176644856409,48.2987641321383,63.065476337504,63.1075023550444,64.7509551211851,64.7884861134427,66.5862798519437,75.2549542890224,67.3719745909887,66.2100391026779,63.2047764448714,63.0251600150816,55.4147311765433,54.1516303637205,60.5276844286357,66.6761602329443,67.9656765272222,69.0139855913263,69.0471925607774,70.0018617517176,68.3831418142594,61.5028154321626,61.271651283189,59.5207168311905,59.5534374549684,60.3991786755788,63.9602768464327,70.9689945518147,71.1406156071247,53.4274712084404,70.1447576458197,71.503873741872,69.7850199077905,68.2273908001041,66.9798348264288,70.9373331748524,64.764966502657,64.1447876637943,54.338275501881,64.8964948697082,68.841079147849,62.1546769545276,68.3808800494161,68.2421790842685,67.3910497038781,66.0941704632463,62.5769672458744,66.4734988884582,69.3270424889853,65.5638813237205,50.8033028863144,66.9214172119877,72.445167526467,65.9139705385422,67.1064608394821,71.2554633724154,71.4818005064661,65.5104240728191,58.1547804381324,67.1616719974642,67.8287682814898,61.9867481704499,6.33783588039893,5.96590145776736,5.64206028386218,6.31638105979738,8.64068944965129,4.69681146030615,4.9874519752388,5.51729532330285,6.13897734686003
,76.5,52.1793040539252,61.8880397354822,63.3659902337748,62.7172970096917,73.9407596530716,63.2512314528742,57.3297752922208,57.5696018705453,59.059003739083,58.3149119623013,59.4433869955604,47.5839175559457,61.3728552581719,62.0324393982995,63.3627937689089,63.2540599893072,64.6446375011835,73.3215898534074,65.6829174779785,63.5008482608711,61.3220704193139,61.5148562017309,54.441614272796,53.1378764837501,59.1730810894612,65.2683491586308,66.3474240982209,67.1379755445937,67.2501001507173,67.9895420856604,65.5507508521262,60.1033195198677,59.9197632751984,58.6564399360344,58.9422680488833,58.613445588489,62.8224211693525,68.435243144512,69.2653332216612,52.7929932710825,68.1598626690428,69.014736066999,66.9452103157129,65.6978130133186,64.6410069676165,67.7652112476949,62.9919039156541,63.3936961423773,53.4131332167858,63.3369997588155,67.0924547191289,61.2791751516049,66.3979392748562,66.1370718069035,64.909618133747,63.6523786824247,60.7960167439433,64.6125688542878,66.5187286061652,63.9112661989403,49.8215324137261,65.5884632269815,70.7177144240413,64.4755107116672,64.9862692640081,68.7233485806563,68.7053628415583,62.8811711089436,55.7841912409929,65.6836494612874,65.265522187825,60.4681232744778,5.29345020101943,5.2983881981578,5.09380880467131,6.33144318664205,7.64895948276421,3.51666563555443,4.36699221253224,5.77762156789441,6.54186567382402
