,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9
,13,10.8917248432822,9.56938660280412,13.6152473428738,3.17726214347067,0.0070664831873728,3.38507893077849,22.8777362036949,16.730129824356,24.5624485991802,22.5127796682973,41.7292211382869,22.2310988698919,12.8324641532849,13.666581163418,16.6004760249061,5.56211920354644,9.7293120100926,1.48057464755084,27.1612090333847,26.2511253806301,29.0085748340848,20.4474343951952,32.031516157117,29.6931362878845,22.4699883823218,15.1875376792018,19.9728186066213,2.07660194028404,6.66516331480261,3.79590286315852,25.6112582947967,19.9338797161813,21.5795716170824,27.6959379690284,30.6745581027553,19.1410144252936,2.34863525772198,27.1549917850202,7.03181780509749,3.33636033697394,7.68949456807877,10.1913427400309,26.9494115230118,36.0918337413773,21.5712870641182,15.0390285333524,38.7009883580463,49.4224603620601,8.89533379725253,31.6190008604817,14.4630938358678,0.0485198669098281,8.86593769238925,6.14522424114375,20.7971904288579,34.7281402302765,22.8384803340687,12.4232725494608,31.249476365746,43.2600084567043,10.0210368212297,27.7704846957085,9.96470580211053,2.15674829123418,11.1197592030094,15.8458418342939,20.6894583906042,35.4495947169789,17.7457473963273,19.8475670161188,43.0565342252753,49.860508236231,4.25432665233848,1.41283743367694,1.56562576973147,-0.572389875457247,2.29268084298246,2.40696799033685,-0.0380447183119941,-1.12115026067841,3.56459450985858
,14,23.94240213287,33.0134170338133,27.1438933463901,11.6466358347056,3.69076434505905,8.14395201099342,51.5799348083415,43.0565626182706,52.0717431691469,51.4163031988828,67.1995195217196,42.8467206111209,34.8010586203477,30.8651596465638,31.9997254798336,15.6739112639275,12.1808507963906,10.971574904851,54.1149547531531,51.9468992196466,51.3273549251071,51.9765622592281,69.4865258777168,53.1593140362402,37.0616868912693,36.3819776514429,39.5751902291208,15.3741455873919,15.0636401446545,10.2567205447863,57.0153698944932,49.8345122912842,47.2253763354947,52.9794578162937,68.711359272525,38.5646206655147,16.8068754102883,59.7280557748122,27.4297215071078,8.70853147578782,24.172686404348,23.2979646783815,48.6367156047972,72.633728841764,54.4267142590143,34.8024554138319,76.5506684837405,96.9851354339403,22.6605063041043,60.0193151960452,30.6558320632207,7.32390616876228,28.3216521241661,25.8453668078432,49.5857620857646,78.7393090166252,55.8077352198361,34.9914380273294,73.4660099436965,88.6186608038138,23.6212573360326,61.1511650041443,25.6495231236154,10.002434444611,20.9150528062451,27.7394466793348,49.4337782271587,77.9443789544075,45.8599548504949,33.1336092936085,82.4000613385874,104.06877927811,4.91962383437294,-1.194197894431,-0.911481169755007,3.73641757884616,2.65005661561236,0.244538975643081,-0.67962963262471,0.578380294583894,-1.17369820908652
,15,54.4541009253549,66.4138137754899,64.0768520142619,27.6820126047246,22.1258263724212,21.0081139295266,99.6104893505676,86.0442933573399,96.3399549910469,99.9621438207578,130.116495437067,78.5971185989579,67.5690812437047,66.8559516838177,70.1198621695476,30.921581099331,28.8386215724863,20.5998177341949,109.918282645026,103.536958979199,103.323148100361,101.864872262137,129.598594965929,92.7825386796294,72.3977203017612,68.2970480830304,79.8199510690088,35.4599419607862,39.3281829647485,27.2628962207987,113.752308802763,100.328318558147,96.7020590564384,107.038656057616,133.532481436632,80.686095853499,42.3185774486183,113.789325525359,55.6053761393669,15.6556503808292,51.0853049578709,49.1625165154142,100.689101404462,138.119662598337,107.088960276879,62.7103320600613,145.87289813008,175.442494484475,48.8911833288753,113.120313662156,68.1657329148602,15.5106636027763,51.5914997410605,49.6810353367937,91.5615068504712,148.711770815946,106.123221589437,64.5217314227898,137.442845954201,168.115077626328,58.9895772334853,112.284849257087,56.6807440863781,18.7701998050115,45.0448939684102,57.0833879888655,95.8715566090718,146.269593124071,94.1954648691894,73.0405629489856,154.100799168556,181.947390325893,-1.71038281103756,2.35703667024154,1.16956950668464,3.35491773041622,0.733967501451843,-4.60916609808692,1.41392475239672,-1.76256048333425,-0.0773477687939703
,16,108.351986741045,125.267843619292,118.864463506024,55.8922046964462,49.1544920005595,42.4023510919487,179.549767273033,164.20068101974,169.677283267503,178.663971744428,217.388113123978,144.920201442218,121.316926863789,124.17585713451,128.845959319624,60.7691006916584,62.8871364797656,45.0395472289924,193.63582833763,188.802384145709,176.58932185481,182.336634811012,218.063446257232,166.152380565658,126.65573844859,128.341447910044,140.778147052614,66.133224463058,74.2098135423134,52.915377116773,208.320396109848,181.089415525929,172.337842421995,186.331071468019,222.912615926524,160.956466352259,88.3544801921789,197.901353053955,115.215650436871,31.4763395039922,96.2001182050685,95.1020046025769,175.434892274203,239.24845958598,195.456161246622,133.142238382814,246.962133581358,283.518756256805,120.644652691233,194.023106570379,130.649910433562,29.0785461004134,98.414680793172,94.0580548563817,164.191564763204,246.605808792321,187.318713277518,125.750368792196,237.47745554118,275.190031079443,107.917623149096,198.853174176289,117.015124092604,36.4504049522352,88.920864363176,97.6066035424678,168.417114196389,246.959697778051,169.944906450718,131.593497273569,255.223893644606,307.868881430933,3.29036391139471,3.92341202277112,1.48765123450221,2.80581428880896,0.171012776449516,-2.37946582173481,2.38645224291167,2.18992649812208,0.0627564062115198
,17,183.922816509386,213.603024254697,197.172256023759,102.820730535383,94.5024441826349,73.0584233078116,302.051807497097,270.195079422584,271.245631011007,284.376213688714,334.196542097857,230.052161922702,200.809820062086,204.048455158853,212.999775257817,111.496054687581,116.508608316913,87.9924698708451,322.699669092874,313.599156715041,296.916897960702,296.825327443181,334.335881231966,261.939631985651,213.370005479384,219.155151209422,232.127292859488,119.163217433909,131.403569683609,93.6998045445293,344.750056067379,299.388811863919,285.776838848298,304.472331226384,347.066467528954,259.175062336425,163.273808322332,311.017191369053,201.62773127472,53.9915108847763,167.513426390869,163.731834722492,296.686902941368,370.264739631521,319.420352830193,223.931936791837,375.031646085172,418.485993710882,208.438392930709,308.036302217556,223.552193214685,57.3685421012024,173.23913622534,160.624060797717,270.833638954246,386.907113649481,307.756140409457,213.554373883672,362.432257509383,407.082569797305,188.985590870696,312.459843629406,200.673472125744,65.4343855386805,152.756385173889,169.632301105628,279.072168528082,383.963303651682,278.668102170499,229.258263734297,381.013750207533,440.83647788401,2.10505442923659,1.72124246587509,1.38022701137425,2.82444970166671,1.72499193113481,0.838958598601494,0.476045862977571,-1.83367211490031,3.84535810393118
,18,284.072835594529,326.332624541183,301.659108248316,173.003914481378,171.18781611388,136.804712957373,427.025963510653,399.597604262729,393.474000672183,394.712880734429,444.489753514404,344.617777605044,304.830556688343,311.35871582998,325.246474138165,190.494990348705,192.441373410104,156.776493191517,454.15013424628,444.45701368537,424.536640074677,413.462944870579,447.001175028062,380.296947664611,317.744684952362,326.04845800655,354.175543370734,199.056555703133,217.094752455479,164.57304587599,485.056880075301,425.030304058746,419.30154658938,423.782026811477,469.899782863387,384.695692670397,254.8468683646,423.088282308113,311.845970488269,95.7416971299394,266.312837650961,253.740756025762,427.359574245215,498.574902194437,450.522715049689,350.064938012461,496.642614143487,546.033246357002,310.086759535979,422.007850577903,339.695615763086,108.060058652309,269.587057830978,254.260126892031,405.164885880959,522.688828883438,431.557850922853,335.423252002758,481.577736480577,531.649027029241,290.003424094897,426.392844007807,309.894565659128,116.101514209706,239.388189265672,256.304567507279,419.064771963666,517.448865643538,411.834920297021,359.285235064914,503.144761190791,572.537137908156,5.6271205920516,0.990254593052669,1.05915368056685,-0.294902075521804,5.04486185435098,0.708244732833009,-1.75641869957462,0.749192445918652,1.74742787080504
,19,382.754057480994,436.679047220008,403.517982095036,267.599919555484,261.242828983562,219.730427660068,548.818668244235,519.532328045818,508.200295960236,502.590880821026,548.446962414075,452.191651113751,405.34641539777,416.153202978626,432.56372150387,288.553285626474,292.736906545219,239.002966217236,581.655220977533,574.960960750965,551.329967104161,523.159174280327,550.135174854481,491.57192746668,418.931880075817,431.906250958307,469.503915897023,307.55854770433,324.964738223242,252.085673503235,620.025590233913,550.638756769408,544.550292236616,537.517456530382,579.538831328434,501.965929583003,345.871644136654,529.909203755457,420.591570768618,165.740969964442,373.59003849144,360.060717740163,560.398513950623,615.433037098359,579.093971899768,476.158145062831,604.632032901467,657.819528314309,411.75164155053,529.812212073961,456.58496327091,175.874979387045,380.778581317677,356.527293929003,532.08931999259,644.023838385204,553.318975762002,453.413740093939,588.709676780212,640.687086766171,390.499454674512,534.234791542833,417.907295537168,189.33050052995,345.336038023962,363.90627334303,552.2739619126,639.785447711171,532.536705343817,486.54754763601,613.442292862547,687.864303584019,4.64496818795078,-2.26211001763431,2.21478305465871,0.953978373991049,-1.9445034453297,-0.226595690906834,-1.87389177540626,-4.80582152277248,-1.21866624540689
,20,474.78523347654,537.651871549328,495.533092806308,364.252739944658,355.537225968139,316.459896286668,652.500960206886,623.647789915095,608.714324940567,596.654406290242,632.413514627192,547.526104218389,496.289352528625,510.612301481987,529.962540043461,390.449372838367,392.097704501377,349.613207870781,691.301262836815,687.291547259698,660.981425808435,617.52237712319,635.260556932083,591.224478777731,509.616700250523,530.365290283168,574.73506034917,415.846770848305,431.942028821366,365.120554348081,735.87924725696,659.7495766024,653.553354917574,633.631545227267,671.594648235435,602.353131328738,428.173800026932,619.952859443596,523.483524817976,255.351563986354,478.81505046294,462.943765912505,679.260701404276,712.833414523005,690.494754342101,592.873648577989,693.171858148233,749.529329682167,507.222163703015,625.649321647349,565.888951293229,276.678061701911,487.642169995464,456.796766582343,645.867902457282,746.547514175771,659.575259285679,560.637604119334,674.533313316728,729.244062489906,484.311109925711,626.828030009508,517.928372812793,295.449134594179,450.629293586344,466.856591778558,670.822766983196,742.071366519138,634.30891547906,605.436341657563,703.907431822041,778.210876857765,3.73882275164442,-1.67804480610494,1.15129658233582,1.0062497026388,0.426446462615331,-3.49356496675728,2.23849689533517,-1.78163040439313,3.8534975486391
,21,556.548419740684,625.145156631032,576.460857585583,461.711665340729,444.825016974056,413.405190250849,738.345488601284,709.374933009778,689.957005592452,671.671865336237,702.486668445215,622.485129234644,572.186488133352,589.882308679265,613.688753831931,493.369843124513,489.996330622054,457.437362611987,780.494607293402,779.408310743913,749.458756643794,692.360975666227,705.544285557917,669.847011775404,586.36425780306,613.982482714616,662.896924867398,521.350585538443,534.29641633372,474.851733208018,830.53581400227,748.09759456207,741.673782671906,712.42947547781,741.768080230833,681.786695342273,498.954830252564,696.535068783101,609.069084099373,357.647173277891,576.507090440509,559.066641834411,776.722149927819,791.209049116681,780.08649896758,690.0626126171,764.001423257253,821.51336617491,588.141485478,706.276190696324,660.176215441342,382.054436470006,586.767644709919,550.901605001227,738.502610628165,828.975077929806,745.86479854403,650.852497542543,745.918140359415,797.390579161777,565.180405817616,702.307991415112,604.477106892013,404.7243194164,546.690004261625,561.686675760268,767.09226253346,825.589254135719,717.043897153397,702.627848524072,774.208694036635,853.533267454604,2.69731139209944,3.18592185239504,-0.390583358738695,-0.771345324590129,1.17275414327332,2.65660355589989,3.37797136926292,-2.55683510804556,-3.21084084327458
,22,625.140137919601,696.555157755642,642.34156362743,551.485791585491,524.030269726075,508.252020043044,807.359581329629,778.100219294104,756.379035341046,731.608854581723,756.316329017469,683.927295154246,633.912497528939,656.691739603978,682.208281601574,586.029109603008,578.403572414787,557.345469423045,854.756003923173,855.025243165735,820.077337879539,756.01654641568,761.204152499954,731.743373851603,649.230183356811,684.743148177452,738.457990302164,619.188202765778,627.162361224626,576.340302793225,910.389491432855,818.426673742184,813.829761208604,775.982795172083,799.813619153415,745.170829573863,557.269915777619,760.700295209037,681.2151215983,458.031945804915,662.385644785234,645.305198331928,855.054893665446,858.075258148137,853.030136307941,768.763476110869,821.874219918702,879.022841126091,654.847043406779,772.583484142374,736.042612130186,488.140646803871,672.771644921178,633.749259387229,813.963867141354,898.815057456436,814.45935403005,723.033284768649,802.136018064912,849.925564137054,630.198960910409,765.043393641587,675.099847407732,514.100695286581,632.98455844812,647.438152109122,845.864697515156,893.331604575386,785.98577798162,783.456782285059,830.683047928268,913.532839954678,1.20323532655539,-0.68567167087258,-0.250594617136812,1.04891901166047,-2.91684483115023,-2.07141358605895,-0.809520319158764,3.31397986302181,3.38416028452593
