guide	yorf	gene	logFC.slow	adj.P.Val.slow	logFC.fast	adj.P.Val.fast
YGR185C_00	YGR186W	TFG1	-2.36030363301158	5.77888416484752e-24	-1.71908951595581	2.93701898348012e-08
YGR185C_04	YGR186W	TFG1	-2.86631608972202	0.000116475118227643	-1.5924263545388	0.00646728825900334
YGR185C_08	YGR186W	TFG1	-0.695140856248307	0.173533572942044	-1.1377461072926	0.0231211385345097
YHR009C_03	YHR009C	TDA3	-0.554120077394003	0.408659546987165	-0.779235054846938	0.0376911353226515
YHR039C-A_01	YHR040W	BCD1	-0.843009295372307	0.0420974189821806	-0.594098690275973	0.422834602513402
YHR072W_02	YHR072W	ERG7	-1.47349421693824	0.00806717518316875	-1.05923118855942	0.0815258638342865
YHR101C_09	YHR101C	BIG1	-1.37071067341122	0.00583313010771997	-1.22721178062006	0.510960162117509
YHR166C_01	YHR167W	THP2	1.48961351432107	0.00214518360577859	0.769261678088844	0.999989686247773
YIL022W_04	YIL022W	TIM44	-1.52503904084947	2.07314044779348e-17	-1.29651781980316	1.58300496331878e-08
YIL022W_06	YIL022W	TIM44	-2.01573348761838	7.01235433637144e-05	-1.64053515674135	9.75274876828509e-06
YIL022W_07	YIL022W	TIM44	-1.83409787072259	2.66039076322052e-11	-1.71319398256497	1.6644564729368e-12
YIL031W_00	YIL031W	ULP2	-1.1551000848941	0.000714772196363773	-0.424063168728743	0.999989686247773
YIL033C_05	YIL033C	BCY1	-0.989650688703935	0.0333610339268999	-0.791276405573318	0.00673687274444178
YIL086C_09	YIL086C	YIL086C	-1.32765246944776	4.07784740259568e-05	-0.653860894323485	0.556826474155578
YIL097W_09	YIL097W	FYV10	-2.08525415398443	0.00045091010386997	-1.24934477032819	0.218446151964979
YIL115C_02	YIL115C	NUP159	1.03109550236481	0.000451083779655372	0.660923097535016	0.281764712342471
YIL129C_02	YIL129C	TAO3	-0.840281812666983	0.0226433920436957	-0.600908370018532	0.999989686247773
YIL146C_01	YIL146C	ATG32	-0.965109553907782	0.213264204813455	-1.26496559865853	0.000274776454336742
YJL001W_07	YJL001W	PRE3	-0.311016821505446	0.99938470421465	-3.22205108423807	0.000308823696189751
YJL002C_04	YJL002C	OST1	-1.21333754425977	2.52055816633279e-05	-1.81987476520588	0.00125325876363035
YJL030W_00	YJL031C	BET4	-0.649819960289962	0.0445621223761027	-0.0664806819635368	0.999989686247773
YJL034W_01	YJL034W	KAR2	-1.14399300544171	0.0137434839972818	-1.0565588598441	0.494445555159116
YJL039C_09	YJL039C	NUP192	1.01458658795185	0.0106821540855354	0.894515050710585	0.928798178961718
YJL044C_00	YJL044C	GYP6	0.318124780547118	0.99938470421465	-2.1114678887145	0.0334317729823917
YJL061W_05	YJL061W	NUP82	1.25280809401062	0.00806717518316875	1.17183217494956	0.0226908779326797
YJL132W_06	YJL132W	YJL132W	-2.05323262629796	0.0258206712157344	-1.19510594646923	0.774673312734252
YJL133C-A_03	YJL133C-A	YJL133C-A	-1.33719464070245	0.0195332893511566	-1.31135713155503	0.303745624388109
YJL140W_02	YJL140W	RPB4	-1.04599846046873	0.0191737797823947	-1.02291419327079	0.388070830679359
YJL143W_07	YJL143W	TIM17	-2.28302803630816	3.74819200272643e-13	-2.16930069298973	4.06657917472895e-17
YJL143W_08	YJL143W	TIM17	-1.68576659229651	0.00794219066685128	-0.576425553341717	0.999989686247773
YJL167W_07	YJL167W	ERG20	-2.22954797952957	0.00806717518316875	-2.64085396526429	1.95786849028432e-07
YJR045C_03	YJR045C	SSC1	-2.457799453483	8.09815552335878e-13	-2.58632089513536	6.77571065113313e-10
YJR045C_04	YJR045C	SSC1	-1.19230933374638	0.0746587411452737	-3.28837898902693	4.56026011656733e-20
YJR045C_08	YJR045C	SSC1	-2.50845625928301	3.65781631219977e-24	-2.63586060069076	5.62386821530616e-16
YJR046W_08	YJR045C	SSC1	-2.9778955602994	2.59544990442893e-06	-2.81117140408937	0.000194183022041513
YJR046W_09	YJR045C	SSC1	-3.75735745012	1.50497904867413e-08	-3.89316647243641	1.32433196127729e-24
YJR072C_02	YJR072C	NPA3	-1.02152880385211	0.0640887318093866	-1.69230212678717	0.00714081553693506
YJR111C_02	YJR111C	PXP2	0.726011912585002	0.0444400922939222	0.376819055311604	0.999989686247773
YKL031W_02	YKL032C	IXR1	-1.38887246311298	0.0674354007874633	-1.20500910349763	7.48298207253602e-05
YKL032C_06	YKL032C	IXR1	-1.40238064718043	0.454993072197085	-1.35083637060467	0.00158158208197642
YKL053W_03	YKL054C	DEF1	-3.07184399572925	2.023536187458e-39	-2.06170971389902	1.3143628905922e-07
YKL058W_06	YKL058W	TOA2	-0.44354672031657	0.99938470421465	-1.7596213205625	0.0435358994487369
YKL059C_02	YKL059C	MPE1	-1.72658858377222	1.59568269144354e-10	-2.33226620855239	2.45711697012869e-06
YKL059C_09	YKL059C	MPE1	-1.45916069086818	1.29680025926116e-12	-1.50458618165201	8.22310548813464e-10
YKL068W_04	YKL068W	NUP100	1.48516203162179	0.0333610339268999	-0.345815952170685	0.999989686247773
YKL117W_01	YKL117W	SBA1	-1.24339140442254	0.0444400922939222	-0.684419894793775	0.362371544235931
YKL127W_06	YKL127W	PGM1	-0.950738782664706	0.0030440290238677	-0.898593693954826	0.337083673965553
YKL127W_07	YKL127W	PGM1	-0.638312112289392	0.00622737293181018	-0.522589818248601	0.33354988027323
YKL173W_08	YKL173W	SNU114	-0.951387721703888	0.0134773935010686	-0.905514154373599	0.167844384156545
YKL192C_07	YKL192C	ACP1	-0.541738937242084	0.834728953559562	-1.0417701091221	0.0245780130962244
YKL195W_08	YKL195W	MIA40	-0.534808915602473	0.0486772624030311	-0.296860086266808	0.999989686247773
YKR002W_09	YKR002W	PAP1	-1.24708965356977	0.000312452577878526	-1.30385482322041	0.000529023361312505
YKR011C_05	YKR011C	YKR011C	-2.51067299156677	0.000251342727733503	-1.27630988866019	0.152318243912638
YKR081C_08	YKR082W	NUP133	0.761068863246071	0.378840184444409	0.926355026639071	0.0422944118939872
YLR004C_09	YLR004C	THI73	-1.60196748568415	1.14098959710365e-08	-1.88015222313453	0.00215910895365601
YLR005W_01	YLR005W	SSL1	-2.31815604759549	0.000164243239831334	-1.82484524142737	3.07674675311672e-05
YLR030W_05	YLR030W	YLR030W	-0.540284001420442	0.99938470421465	-1.49240174767052	0.0275348052306418
YLR065C_05	YLR066W	SPC3	-0.719045034039032	0.224812775283734	-1.27418844959396	0.00384657603339062
YLR065C_09	YLR066W	SPC3	-1.78597399176615	0.000590483078425535	-1.13782807980123	0.310468050348901
